property_id,sale_date,city,area_sqft,bedrooms,bathrooms,age_years,price,price_per_sqft,furnishing,property_type,seller_type,near_metro,parking
PROP-002286,2021-03-21,Mumbai,941,2,4.0,2,5319887.0,14997,Semi-Furnished,Apartment,Agent,1.0,0
PROP-002287,2021-07-01,Delhi,2143,1,,48,3197980.0,10459,Semi-Furnished,Plot,Agent,0.0,1
PROP-002288,2018-08-03,Delhi,1430,1,1.0,0,11964581.0,15796,Semi-Furnished,Plot,Agent,0.0,2
PROP-002289,2022-03-16,Bangalore,2555,3,4.0,30,5645039.0,15115,Semi-Furnished,Plot,Builder,1.0,0
,2021-09-16,Kolkata,4788,4,3.0,39,4704065.0,8060,Furnished,Office,Builder,1.0,1
PROP-002291,2019-11-20,Bangalore,4944,1,,15,9424212.0,12512,Unfurnished,Plot,Agent,0.0,1
PROP-002292,2022-10-30,Bangalore,739,5,4.0,12,5025590.0,3839,Furnished,Villa,Agent,1.0,1
PROP-002293,2021-07-02,Bangalore,3745,4,4.0,22,11473794.0,14607,Unfurnished,Plot,Agent,1.0,1
PROP-002294,2018-04-09,Delhi,4386,1,4.0,40,15639406.0,14891,Unfurnished,Apartment,Owner,0.0,2
PROP-002295,2021-11-08,Delhi,1979,4,,46,18783760.0,3378,Unfurnished,Office,Owner,1.0,1
PROP-002296,2021-02-14,Pune,751,5,2.0,32,16725910.0,16167,Semi-Furnished,Villa,Builder,0.0,0
PROP-002297,2019-11-06,Mumbai,638,3,4.0,34,15684651.0,7340,Semi-Furnished,Villa,Builder,1.0,2
PROP-002298,2020-11-26,Chennai,2981,3,,4,9031112.0,14266,Semi-Furnished,Villa,Builder,0.0,0
PROP-002299,2019-11-05,Chennai,2928,4,4.0,35,10100371.0,5603,Furnished,Office,Builder,1.0,2
PROP-002300,2020-12-15,Chennai,1953,4,2.0,8,13404555.0,5141,Semi-Furnished,Apartment,Agent,0.0,0
PROP-002301,2021-02-02,Delhi,536,3,3.0,29,9392231.0,19878,Furnished,Villa,Agent,1.0,1
PROP-002302,2018-07-07,Kolkata,4855,3,2.0,25,15438832.0,12005,Semi-Furnished,Plot,Agent,0.0,0
PROP-002303,2020-11-12,Delhi,2163,2,1.0,10,5536710.0,18930,Unfurnished,Apartment,Builder,1.0,2
PROP-002304,2020-05-09,Chennai,4398,5,2.0,30,10949881.0,16293,Furnished,Apartment,Owner,1.0,1
PROP-002305,2018-05-22,Kolkata,2034,5,3.0,23,4427455.0,9847,Semi-Furnished,Villa,Owner,0.0,0
PROP-002306,2018-07-23,Delhi,1809,2,4.0,44,8007220.0,19111,Furnished,Office,Agent,0.0,0
PROP-002307,2023-01-02,Mumbai,652,5,,42,,15648,Semi-Furnished,Apartment,Builder,0.0,2
PROP-002308,2021-05-28,Chennai,3212,2,4.0,25,8997211.0,10703,Semi-Furnished,Apartment,Agent,1.0,0
PROP-002309,2019-09-01,Kolkata,3712,1,2.0,35,17048987.0,13248,Unfurnished,Apartment,Owner,1.0,1
PROP-002310,2023-02-10,Delhi,984,5,3.0,29,12729410.0,8598,Semi-Furnished,Apartment,Owner,1.0,2
PROP-002311,2020-11-07,Delhi,2543,4,1.0,44,16741954.0,18138,Unfurnished,Villa,Builder,0.0,2
PROP-002312,2019-10-20,Kolkata,2569,2,1.0,40,13917888.0,8442,Semi-Furnished,Plot,Agent,0.0,2
PROP-002313,2019-04-18,Delhi,660,4,1.0,14,16038468.0,4758,Unfurnished,Office,Builder,1.0,2
PROP-002314,2023-04-26,Chennai,2974,2,3.0,38,18737027.0,7720,Furnished,Plot,Owner,1.0,2
PROP-002315,2019-01-03,Pune,4178,4,3.0,45,3603833.0,13928,Unfurnished,Plot,Owner,1.0,2
PROP-002316,2020-01-15,Bangalore,1714,1,2.0,26,9245313.0,5455,Semi-Furnished,Office,Agent,1.0,0
PROP-002317,2021-01-08,Kolkata,925,5,3.0,13,11413018.0,9232,Unfurnished,Villa,Agent,1.0,2
PROP-002318,2021-01-17,Delhi,4674,3,1.0,17,12857408.0,8137,Furnished,Villa,Owner,1.0,1
PROP-002319,2019-06-24,Chennai,739,2,4.0,46,16259042.0,10871,Unfurnished,Office,Builder,0.0,0
PROP-002320,2018-01-25,Bangalore,2299,4,2.0,42,11634483.0,18881,Furnished,Apartment,Agent,1.0,1
PROP-002321,2018-01-23,Chennai,1718,4,4.0,46,8830440.0,17670,Unfurnished,Apartment,Agent,0.0,1
PROP-002322,2018-11-14,Bangalore,3332,1,3.0,46,10446974.0,15132,Furnished,Plot,Agent,0.0,2
PROP-002323,2018-05-18,Chennai,610,3,1.0,34,18831019.0,19051,Unfurnished,Villa,Owner,,2
PROP-002324,2018-09-17,Mumbai,768,2,2.0,34,17087724.0,16468,Semi-Furnished,Office,Agent,,0
PROP-002325,2022-06-28,Kolkata,4262,1,1.0,7,13487490.0,13291,Furnished,Office,Builder,0.0,1
PROP-002326,2019-01-23,Pune,2427,4,1.0,34,3198637.0,12323,Semi-Furnished,Apartment,Owner,0.0,2
PROP-002327,2020-12-12,Mumbai,1487,5,2.0,16,8480871.0,12059,Semi-Furnished,Plot,Owner,1.0,0
PROP-002328,2021-06-10,Mumbai,3950,1,2.0,29,14828255.0,9427,Furnished,Apartment,Owner,0.0,0
PROP-002329,2018-08-15,Chennai,3954,3,1.0,33,6968429.0,6186,Furnished,Plot,Owner,1.0,0
PROP-002330,2018-11-03,Kolkata,1776,5,2.0,9,8049023.0,14315,Semi-Furnished,Apartment,Builder,1.0,0
PROP-002331,2018-12-01,Kolkata,3044,4,2.0,10,2220350.0,11652,Furnished,Office,Agent,0.0,1
PROP-002332,2020-04-20,Pune,3247,5,2.0,26,8484633.0,10130,Unfurnished,Office,Builder,,0
PROP-002333,2018-07-10,Mumbai,1023,4,3.0,8,3204748.0,15059,Semi-Furnished,Villa,Builder,0.0,0
PROP-002334,2020-11-13,Kolkata,1835,1,2.0,8,17068066.0,15363,Furnished,Apartment,Builder,1.0,0
PROP-002335,2020-09-07,Chennai,1980,5,2.0,48,10180661.0,16989,Semi-Furnished,Villa,Agent,0.0,1
PROP-002336,2022-11-06,Mumbai,4081,2,1.0,22,4698489.0,14664,Unfurnished,Villa,Owner,0.0,1
,2022-04-02,Delhi,2530,2,4.0,44,8107123.0,16158,Semi-Furnished,Villa,Owner,,1
PROP-002338,2021-09-20,Mumbai,1876,2,2.0,32,14558810.0,16758,Semi-Furnished,Villa,Owner,0.0,1
PROP-002339,2022-06-16,Kolkata,3693,3,3.0,31,18739013.0,8989,Semi-Furnished,Plot,Owner,1.0,1
PROP-002340,2018-11-12,Bangalore,1248,4,4.0,25,13873441.0,8441,Semi-Furnished,Villa,Owner,0.0,2
PROP-002341,2022-12-12,Delhi,2232,3,2.0,37,4198538.0,10378,Unfurnished,Plot,Builder,1.0,2
PROP-002342,2021-08-30,Mumbai,4158,5,3.0,32,11031967.0,17625,Semi-Furnished,Villa,Agent,1.0,0
PROP-002343,2020-02-24,Bangalore,1130,4,1.0,-10,12963790.0,7731,Semi-Furnished,Villa,Owner,1.0,2
PROP-002344,2018-07-17,Kolkata,2621,1,2.0,5,13601077.0,7078,Furnished,Villa,Builder,1.0,0
PROP-002345,2021-12-07,Kolkata,2231,4,1.0,37,12691618.0,19731,Unfurnished,Apartment,Builder,1.0,0
PROP-002346,2019-06-07,Chennai,845,1,4.0,41,8932183.0,3434,Furnished,Apartment,Agent,0.0,0
PROP-002347,2018-12-22,Pune,3481,1,4.0,43,13203652.0,15274,Furnished,Plot,Agent,0.0,2
PROP-002348,2022-08-17,Bangalore,3703,5,2.0,44,4087089.0,13686,Unfurnished,Plot,Builder,0.0,2
PROP-002349,2021-07-12,Chennai,1221,1,1.0,33,10704961.0,8815,Furnished,Office,Builder,0.0,2
PROP-002350,2022-09-04,Bangalore,756,5,2.0,28,6303872.0,17722,Semi-Furnished,Plot,Agent,0.0,0
PROP-002351,2021-08-18,Delhi,2881,5,1.0,7,7542991.0,16596,Semi-Furnished,Plot,Builder,1.0,0
PROP-002352,2019-10-30,Bangalore,1778,2,3.0,33,15747840.0,11306,Semi-Furnished,Office,Builder,0.0,1
PROP-002353,2020-12-14,Delhi,677,5,4.0,10,11073409.0,3458,Unfurnished,Plot,Owner,0.0,1
PROP-002354,2022-02-24,Kolkata,3652,1,3.0,5,17672170.0,14117,Unfurnished,Plot,Owner,0.0,0
PROP-002355,2022-11-22,Mumbai,1237,5,1.0,28,14817681.0,12814,Unfurnished,Office,Owner,1.0,1
PROP-002356,2018-11-19,Pune,4677,2,3.0,28,5816137.0,18429,Furnished,Apartment,Agent,1.0,2
PROP-002357,2023-06-14,Mumbai,4145,1,4.0,23,2155837.0,6294,Unfurnished,Apartment,Agent,0.0,2
PROP-002358,2019-07-03,Kolkata,1681,4,2.0,4,18074748.0,18159,Semi-Furnished,Villa,Owner,0.0,2
PROP-002359,2020-05-05,Delhi,1748,1,2.0,31,14190842.0,18138,Unfurnished,Office,Agent,1.0,0
PROP-002360,2021-09-18,Pune,4144,1,3.0,29,13589854.0,5671,Furnished,Office,Builder,0.0,1
PROP-002361,2022-10-04,Pune,4258,4,1.0,19,14436429.0,6950,Unfurnished,Office,Builder,0.0,2
PROP-002362,2018-01-06,Pune,1003,4,1.0,20,11400981.0,5710,Unfurnished,Villa,Builder,0.0,0
PROP-002363,2018-07-19,Kolkata,1705,3,1.0,46,18504856.0,14631,Semi-Furnished,Plot,Builder,1.0,1
PROP-002364,2022-05-31,Pune,2376,2,4.0,21,7272276.0,13841,Furnished,Office,Builder,1.0,1
PROP-002365,2018-11-12,Chennai,4219,1,4.0,22,10333036.0,14111,Semi-Furnished,Apartment,Agent ,1.0,0
PROP-002366,2023-05-14,Bangalore,1842,4,3.0,15,3539940.0,5518,Semi-Furnished,Plot,Agent,0.0,0
PROP-002367,2023-04-21,Bangalore,3881,1,3.0,47,19661514.0,6599,Semi-Furnished,Plot,Owner,1.0,1
PROP-002368,2021-02-05,Mumbai,4558,4,2.0,45,15731090.0,18056,Unfurnished,Office,Agent,1.0,2
PROP-002369,2021-07-05,Bangalore,732,3,3.0,16,5263821.0,14080,Semi-Furnished,Plot,Builder,0.0,1
PROP-002370,2021-06-12,Chennai,4103,1,2.0,27,17543477.0,14445,Semi-Furnished,Apartment,Builder,0.0,2
PROP-002371,2018-01-11,Pune,2771,2,3.0,9,7831545.0,6428,Unfurnished,Apartment,Builder,0.0,1
PROP-002372,2019-03-15,Kolkata,3502,3,4.0,12,10382563.0,12062,Semi-Furnished,Plot,Builder,1.0,1
PROP-002373,2022-09-25,Chennai,982,3,3.0,9,7102252.0,6524,Semi-Furnished,Office,Agent,0.0,1
PROP-002374,2021-06-20,Mumbai,1750,1,4.0,34,2407656.0,18901,Unfurnished,Apartment,Owner,0.0,1
PROP-002375,2019-11-11,Bangalore,4175,4,4.0,1,6885169.0,13447,Unfurnished,Villa,Agent,1.0,1
PROP-002376,2019-07-28,Kolkata,2798,5,4.0,34,5092740.0,9433,Unfurnished,Apartment,Builder,1.0,1
,2019-08-20,Pune,3533,4,1.0,24,5539767.0,3826,Furnished,Villa,Builder,0.0,2
PROP-002378,2021-10-21,Chennai,1529,2,1.0,48,9987191.0,6568,Unfurnished,Office,Owner,0.0,2
PROP-002379,2019-07-03,Pune,3289,2,4.0,35,6154304.0,4523,Semi-Furnished,Villa,Agent,0.0,1
PROP-002380,2021-06-04,Mumbai,2312,2,,29,16642853.0,10469,Furnished,Office,Agent,0.0,1
PROP-002381,2018-03-23,Pune,1064,5,3.0,-45,18009702.0,16394,Semi-Furnished,Plot,Owner,0.0,2
PROP-002382,2022-09-19,Kolkata,4268,2,3.0,23,12500567.0,10803,Semi-Furnished,Plot,Agent,1.0,1
PROP-002383,2023-01-31,Pune,4300,3,3.0,47,2685565.0,16627,Semi-Furnished,Villa,Owner,0.0,2
PROP-002384,2023-01-31,Chennai,1011,4,1.0,9,11363885.0,6249,Furnished,Apartment,Owner,1.0,2
PROP-002385,2021-06-18,Kolkata,2490,3,4.0,8,2099473.0,18266,Semi-Furnished,Plot,Builder,1.0,1
PROP-002386,2018-06-06,Bangalore,4498,5,4.0,19,2846595.0,13797,Furnished,Apartment,Agent,0.0,1
PROP-002387,2018-05-07,Delhi,2390,5,3.0,3,3407598.0,8498,Semi-Furnished,Villa,Owner,1.0,0
PROP-002388,2019-08-22,Chennai,1052,3,2.0,20,14001336.0,14816,Unfurnished,Plot,Builder,1.0,0
,2021-12-19,Chennai,3282,3,3.0,20,6671211.0,17702,Furnished,Office,Builder,1.0,2
PROP-002390,2022-05-14,Pune,3804,1,3.0,48,17454187.0,9700,Unfurnished,Apartment,Agent,1.0,2
PROP-002391,2021-08-10,Pune,4335,2,2.0,41,17194125.0,15650,Furnished,Plot,Agent,1.0,2
PROP-002392,2018-10-26,Delhi,4938,1,2.0,11,17674483.0,19223,Unfurnished,Villa,Owner,0.0,1
PROP-002393,2020-04-14,Chennai,595,3,4.0,41,6061173.0,17274,Semi-Furnished,Villa,Agent,1.0,0
PROP-002394,2020-06-14,Delhi,2710,4,4.0,6,15871078.0,7664,Furnished,Villa,Owner,1.0,2
PROP-002395,2021-02-05,Chennai,2800,3,3.0,0,3642560.0,4124,Furnished,Plot,Agent,1.0,1
PROP-002396,2018-04-08,Chennai,3293,5,4.0,13,5348480.0,16001,Unfurnished,Plot,Builder,0.0,1
PROP-002397,2021-10-12,Chennai,883,3,4.0,6,16692732.0,13451,Unfurnished,Villa,Agent,0.0,2
PROP-002398,2019-11-15,Chennai,2231,4,3.0,33,13764644.0,4286,Unfurnished,Plot,Owner,1.0,1
PROP-002399,2020-09-26,Chennai,2861,4,2.0,34,17845635.0,19250,Unfurnished,Plot,Builder,0.0,2
PROP-002400,2019-12-28,Pune,792,5,2.0,41,12970474.0,10402,Furnished,Plot,Builder,1.0,0
PROP-002401,2023-01-17,Chennai,2359,5,2.0,39,6421916.0,18284,Unfurnished,Office,Builder,1.0,2
PROP-002402,2019-10-22,Chennai,3254,5,4.0,6,19895440.0,11952,Semi-Furnished,Office,Owner,0.0,2
PROP-002403,2023-03-29,Kolkata,2219,3,2.0,1,7647187.0,5712,Unfurnished,Office,Owner,0.0,1
PROP-002404,2018-12-09,Mumbai,1616,2,3.0,47,2851890.0,7089,Furnished,Plot,Owner,1.0,1
PROP-002405,2018-12-21,Chennai,4444,5,,36,13179696.0,14776,Semi-Furnished,Apartment,Builder,0.0,0
PROP-002406,2019-08-14,Chennai,4583,1,4.0,43,7122234.0,12139,Semi-Furnished,Apartment,Owner,1.0,2
PROP-002407,2022-09-13,Bangalore,3727,1,2.0,29,16244318.0,3631,Semi-Furnished,Plot,Builder,1.0,2
PROP-002408,2018-05-16,Mumbai,4121,5,4.0,26,,8224,Semi-Furnished,Villa,Owner,1.0,2
PROP-002409,2022-05-11,Mumbai,2625,2,2.0,17,2515705.0,3246,Semi-Furnished,Office,Owner,0.0,1
PROP-002410,2020-04-14,Bangalore,2148,2,1.0,8,12130131.0,10682,Furnished,Villa,Builder,0.0,0
PROP-002411,2023-01-17,Bangalore,3561,4,3.0,30,,11729,Unfurnished,Apartment,Agent,0.0,0
PROP-002412,2019-08-30,Bangalore,3066,4,4.0,22,3240220.0,5561,Semi-Furnished,Office,Agent,1.0,1
PROP-002413,2020-11-27,Chennai,3910,2,2.0,32,13882489.0,19514,Semi-Furnished,Plot,Owner,0.0,0
PROP-002414,2023-02-19,Pune,3372,1,3.0,13,,4762,Semi-Furnished,Office,Owner,1.0,1
PROP-002415,2020-07-18,Pune,661,4,1.0,30,14969627.0,3303,Unfurnished,Plot,Owner,1.0,1
PROP-002416,2020-08-26,Pune,2495,4,4.0,19,11462171.0,9267,Furnished,Office,Agent,0.0,2
PROP-002417,2020-05-21,Pune,3815,3,1.0,12,18951082.0,7913,Unfurnished,Office,Owner,1.0,2
PROP-002418,2018-10-10,Mumbai,891,1,4.0,39,19923469.0,5573,Unfurnished,Apartment,Owner,,1
PROP-002419,2022-12-08,Delhi,2355,2,2.0,25,17385996.0,19138,Furnished,Apartment,Agent,0.0,2
PROP-002420,2022-09-07,Bangalore,3721,5,3.0,9,10184458.0,10682,Unfurnished,Villa,Builder,0.0,1
PROP-002421,2018-03-31,Kolkata,1163,5,2.0,34,8921797.0,12861,Unfurnished,Villa,Agent,1.0,0
PROP-002422,2019-08-20,Chennai,1141,2,2.0,47,18832979.0,18462,Furnished,Plot,Builder,0.0,1
PROP-002423,2019-04-24,Mumbai,1918,2,4.0,11,5077406.0,10832,Furnished,Plot,Builder,1.0,2
PROP-002424,2021-04-16,Mumbai,3312,5,4.0,19,12127882.0,3920,Furnished,Apartment,Agent,1.0,2
PROP-002425,2021-10-06,Pune,1523,5,3.0,6,7965626.0,19854,Furnished,Apartment,Builder,,0
PROP-002426,2021-01-09,Mumbai,3639,3,4.0,3,18376928.0,5634,Semi-Furnished,Plot,Owner,0.0,1
PROP-002427,2022-04-09,Mumbai,3694,2,2.0,28,10102971.0,10918,Unfurnished,Plot,Builder,0.0,2
PROP-002428,2019-08-16,Delhi,663,2,2.0,11,12615619.0,4433,Unfurnished,Office,Builder,1.0,0
,2018-10-18,Bangalore,2096,4,3.0,8,11024599.0,15703,Unfurnished,Villa,Owner,1.0,1
PROP-002430,2023-01-10,Pune,1232,3,4.0,4,12742990.0,9294,Semi-Furnished,Villa,Agent,0.0,0
PROP-002431,2022-07-07,Chennai,2986,2,3.0,30,4347476.0,4527,Semi-Furnished,Villa,Builder,1.0,1
PROP-002432,2021-05-20,Delhi,705,2,3.0,6,17331379.0,14574,Furnished,Villa,Builder,1.0,2
PROP-002433,2022-07-29,Kolkata,3462,4,4.0,26,3173073.0,13114,Unfurnished,Office,Builder,1.0,1
PROP-002434,2020-01-17,Chennai,2428,4,3.0,0,19820528.0,17133,Unfurnished,Office,Owner,0.0,2
PROP-002435,2019-03-30,Kolkata,4617,3,4.0,32,3816568.0,14073,Furnished,Office,Builder,,1
PROP-002436,2018-03-24,Bangalore,2625,1,4.0,37,8955673.0,9996,Furnished,Plot,Agent,1.0,1
PROP-002437,2023-04-05,Kolkata,1914,3,3.0,22,,18994,Furnished,Plot,Builder,1.0,2
PROP-002438,2018-12-02,Mumbai,3665,4,3.0,11,13745732.0,6877,Semi-Furnished,Office,Builder,1.0,0
PROP-002439,2022-02-20,Pune,3778,2,3.0,47,9624360.0,5242,Unfurnished,Apartment,Builder,1.0,1
PROP-002440,2018-12-27,Delhi,1155,1,1.0,25,11919448.0,11178,Unfurnished,Plot,Owner,0.0,1
PROP-002441,2023-04-15,Kolkata,1594,3,4.0,21,5165742.0,12164,Furnished,Plot,Agent,1.0,2
PROP-002442,2022-03-26,Kolkata,1406,2,2.0,35,5593762.0,14828,Unfurnished,Office,Agent,,1
PROP-002443,2022-03-17,Pune,3713,5,4.0,42,7656730.0,4226,Unfurnished,Office,Builder,1.0,2
PROP-002444,2022-05-27,Mumbai,4207,5,1.0,48,14638868.0,11389,Semi-Furnished,Office,Agent,1.0,0
PROP-002445,2023-04-23,Pune,2282,5,1.0,30,2366002.0,8163,Unfurnished,Office,Owner,0.0,1
PROP-002446,2019-08-18,Kolkata,2630,2,2.0,5,5571737.0,12598,Furnished,Villa,Builder,1.0,2
PROP-002447,2021-01-07,Chennai,3053,1,1.0,47,3635618.0,9187,Unfurnished,Villa,Builder,1.0,1
PROP-002448,2019-07-09,Bangalore,2052,5,2.0,0,4777769.0,15167,Semi-Furnished,Office,Owner,0.0,2
PROP-002449,2018-07-20,Chennai,4178,5,4.0,2,3702903.0,15410,Unfurnished,Apartment,Agent,1.0,1
PROP-002450,2020-12-26,Mumbai,2642,2,2.0,38,11748252.0,10063,Semi-Furnished,Villa,Builder,1.0,0
PROP-002451,2020-06-06,Bangalore,2784,4,2.0,2,8554863.0,6990,Unfurnished,Apartment,Owner,1.0,2
PROP-002452,2019-08-24,Chennai,2127,1,,29,,16651,Semi-Furnished,Plot,Builder,1.0,2
PROP-002453,2019-04-08,Delhi,1425,5,2.0,27,16604194.0,15199,Unfurnished,Office,Owner,1.0,2
PROP-002454,2023-03-25,Delhi,3847,4,1.0,33,10634168.0,6255,Furnished,Office,Owner,0.0,0
PROP-002455,2018-04-29,Bangalore,4644,4,4.0,38,14728153.0,3660,Semi-Furnished,Villa,Owner,1.0,1
PROP-002456,2021-11-27,Chennai,2155,4,2.0,41,9310609.0,10058,Semi-Furnished,Apartment,Builder,1.0,1
PROP-002457,2020-01-13,Kolkata,4037,4,4.0,23,11262135.0,5901,Semi-Furnished,Villa,Owner,0.0,1
PROP-002458,2021-11-09,Mumbai,1068,2,3.0,3,4531152.0,14866,Unfurnished,Villa,Builder,1.0,1
PROP-002459,2022-10-07,Delhi,3290,5,3.0,40,10313543.0,13546,Unfurnished,Villa,Agent,1.0,1
PROP-002460,2022-07-13,Bangalore,4393,1,3.0,31,3395667.0,14455,Unfurnished,Plot, Agent ,1.0,2
PROP-002461,2020-09-10,Kolkata,1028,3,2.0,10,17578951.0,13371,Unfurnished,Plot,Agent,0.0,2
PROP-002462,2023-01-29,Mumbai,1948,2,2.0,30,12710226.0,16040,Unfurnished,Apartment,Owner,0.0,1
PROP-002463,2022-05-28,Pune,1821,4,3.0,23,-7355282.0,7721,Unfurnished,Apartment,Agent,0.0,1
PROP-002464,2020-02-17,Chennai,2431,3,1.0,39,2417319.0,12730,Furnished,Plot,Owner,0.0,2
PROP-002465,2023-05-23,Delhi,1317,1,2.0,42,18139140.0,19238,Semi-Furnished,Office,Builder,1.0,1
PROP-002466,2018-11-28,Chennai,1152,2,4.0,44,10280995.0,4383,Unfurnished,Plot,Builder,1.0,1
PROP-002467,2019-11-18,Chennai,4919,3,1.0,23,19302071.0,18820,Unfurnished,Office,Owner,1.0,2
PROP-002468,2019-09-19,Pune,3065,1,3.0,16,17398691.0,12381,Furnished,Office,Builder,1.0,2
PROP-002469,2019-08-05,Kolkata,1544,4,1.0,44,2239963.0,3081,Unfurnished,Apartment,Builder,1.0,2
PROP-002470,2022-07-02,Chennai,3255,1,4.0,44,2201860.0,9593,Semi-Furnished,Villa,Builder,0.0,0
PROP-002471,2022-12-02,Delhi,2671,1,1.0,18,13413305.0,18446,Semi-Furnished,Apartment,Builder,1.0,1
PROP-002472,2022-07-05,Bangalore,3677,1,4.0,13,7884653.0,4751,Unfurnished,Office,Owner,1.0,2
PROP-002473,2018-05-01,Pune,1336,4,1.0,41,12481144.0,12821,Unfurnished,Apartment,Builder,0.0,2
PROP-002474,2019-04-15,Bangalore,1771,5,1.0,10,14575034.0,12671,Unfurnished,Plot,Owner,0.0,2
PROP-002475,2022-09-02,Pune,4863,5,1.0,48,19728462.0,5124,Furnished,Plot,Builder,1.0,0
PROP-002476,2022-06-29,Pune,2879,4,4.0,43,9278952.0,17371,Unfurnished,Villa,Agent,0.0,1
PROP-002477,2018-01-16,Delhi,566,1,2.0,16,18719442.0,11585,Unfurnished,Office,Builder,1.0,1
PROP-002478,2021-11-29,Delhi,1862,4,,44,4583421.0,5950,Furnished,Apartment,Builder,1.0,0
PROP-002479,2020-10-10,Kolkata,3666,1,1.0,26,15615931.0,19251,Furnished,Apartment,Agent,0.0,1
PROP-002480,2022-05-08,Kolkata,3627,3,4.0,28,18659001.0,19217,Semi-Furnished,Apartment,Agent,0.0,0
PROP-002481,2021-05-09,Bangalore,648,2,4.0,36,19380597.0,16172,Unfurnished,Apartment,Agent,,2
PROP-002482,2021-08-07,Mumbai,1558,2,1.0,8,13918297.0,11204,Unfurnished,Office,Builder,0.0,0
PROP-002483,2018-05-21,Chennai,2030,5,1.0,19,16912129.0,18674,Semi-Furnished,Plot,Agent,1.0,0
PROP-002484,2023-02-05,Chennai,2206,5,1.0,4,5888341.0,6001,Furnished,Villa,Builder,1.0,0
PROP-002485,2023-06-14,Chennai,3755,2,3.0,42,6715038.0,12441,Furnished,Apartment,Agent,0.0,1
PROP-002486,2022-09-09,Bangalore,3432,1,2.0,34,15843210.0,16327,Semi-Furnished,Villa,Builder,0.0,0
PROP-002487,2020-01-09,Pune,4834,1,1.0,17,8839479.0,5597,Semi-Furnished,Villa,Builder,0.0,1
PROP-002488,2022-03-26,Chennai,4914,3,4.0,43,14597409.0,11940,Furnished,Apartment,Builder,1.0,0
PROP-002489,2020-07-02,Mumbai,3410,5,2.0,8,15477282.0,7560,Unfurnished,Apartment,Builder,0.0,1
PROP-002490,2020-10-09,Mumbai,3155,5,3.0,18,3971444.0,11089,Unfurnished,Plot,Builder,0.0,0
PROP-002491,2018-11-08,Chennai,3842,4,4.0,24,6766533.0,12938,Furnished,Office,Builder,0.0,1
PROP-002492,2022-09-08,Pune,4876,3,1.0,5,11712352.0,10519,Unfurnished,Villa,Builder,1.0,0
PROP-002493,2021-06-15,Delhi,1177,1,2.0,8,19849711.0,13304,Semi-Furnished,Plot,Builder,0.0,2
PROP-002494,2018-08-24,Mumbai,901,5,1.0,47,4044773.0,6387,Semi-Furnished,Office,Builder,1.0,0
PROP-002495,2022-09-04,Pune,4938,1,2.0,38,10456033.0,16685,Semi-Furnished,Villa,Agent,0.0,2
PROP-002496,2023-03-19,Chennai,1649,2,2.0,30,8295046.0,3162,Furnished,Apartment,Agent,0.0,0
PROP-002497,2021-02-09,Mumbai,2445,5,4.0,19,8880823.0,11361,Furnished,Office,Owner,0.0,0
PROP-002498,2019-04-25,Kolkata,1932,3,2.0,4,12785557.0,12492,Unfurnished,Villa,Builder,0.0,0
PROP-002499,2021-05-08,Kolkata,571,2,3.0,47,10350704.0,14923,Unfurnished,Office,Builder,1.0,2
PROP-002500,2023-01-28,Delhi,2710,4,1.0,7,16503357.0,15693,Unfurnished,Apartment,Builder,1.0,1
PROP-002501,2018-10-23,Delhi,2375,4,4.0,49,16872087.0,9040,Semi-Furnished,Plot,Builder,1.0,2
PROP-002502,2019-02-15,Kolkata,516,1,4.0,12,3941804.0,5378,Unfurnished,Apartment,Builder,,0
PROP-002503,2021-05-06,Chennai,4019,1,1.0,1,16043627.0,19090,Unfurnished,Villa,Agent,1.0,0
PROP-002504,2022-02-07,Pune,1419,2,4.0,11,19594533.0,14202,Unfurnished,Villa,Owner,1.0,0
PROP-002505,2022-09-17,Kolkata,2299,5,2.0,31,8513093.0,3528,Semi-Furnished,Apartment,Owner,1.0,0
PROP-002506,2021-05-06,Kolkata,2401,1,1.0,49,16402477.0,17701,Unfurnished,Plot,Agent,1.0,2
PROP-002507,2018-01-29,Chennai,1414,2,4.0,25,11358621.0,7668,Semi-Furnished,Plot,Agent,0.0,0
PROP-002508,2023-05-05,Delhi,3188,4,2.0,16,12729892.0,14224,Semi-Furnished,Plot,Agent,1.0,1
PROP-002509,2020-10-25,Bangalore,1895,4,2.0,13,18174098.0,12518,Unfurnished,Villa,Agent,0.0,1
PROP-002510,2018-08-23,Delhi,4581,5,1.0,12,10942224.0,6805,Unfurnished,Apartment,Owner,1.0,1
PROP-002511,2022-05-28,Mumbai,3183,3,4.0,46,19297711.0,4902,Unfurnished,Villa,Agent,0.0,2
PROP-002512,2023-03-05,Kolkata,3635,4,2.0,14,7530034.0,11061,Unfurnished,Office,Agent,1.0,2
PROP-002513,2020-12-04,Mumbai,1857,1,4.0,4,5765365.0,19917,Semi-Furnished,Office,Agent,1.0,0
PROP-002514,2019-08-31,Chennai,4337,1,3.0,24,-16846575.0,8203,Semi-Furnished,Villa,Builder,0.0,1
PROP-002515,2022-01-03,Pune,4591,1,4.0,30,6036639.0,16869,Unfurnished,Office,Agent,1.0,2
PROP-002516,2021-11-21,Bangalore,1373,4,4.0,40,13355643.0,9753,Furnished,Villa,Owner,1.0,1
PROP-002517,2019-08-20,Chennai,3973,2,1.0,28,8006839.0,9957,Unfurnished,Plot,Agent,0.0,1
