employee_id,join_date,department,role,age,gender,salary,tenure_months,performance_score,satisfaction_score,overtime_hours,trainings_attended,attrition,last_promotion_months_ago
EMP-001761,2018-09-17,HR,Lead,28,Male,965499,57.0,3.796138330757458,1.616655178850467,24,9,1.0,39
EMP-001762,2020-02-03,Marketing,Senior,28,Male,839093,54.0,4.07273944675859,3.709147066199275,26,7,1.0,37
EMP-001763,2019-08-10,Sales,Manager,30,Male,1477048,71.0,2.0005854271022696,3.2303998161784158,23,3,0.0,16
EMP-001764,2017-01-09,Sales,Manager,45,Female,643413,34.0,2.6048088534094185,4.991897982932727,16,8,1.0,19
EMP-001765,2018-06-01,Finance,Mid,47,Female,1949577,116.0,3.686015402058491,2.1959464159030504,21,0,0.0,17
EMP-001766,2021-08-22,Finance,Senior,41,Male,1814311,32.0,2.1288875578751334,,18,3,1.0,46
EMP-001767,2020-07-02,Finance,Mid,33,Male,1957398,51.0,2.859001217110404,2.410732477135182,18,4,0.0,36
EMP-001768,2018-08-04,HR,Junior,31,Male,1166354,106.0,3.9932652383848386,3.81027523263426,0,1,1.0,46
EMP-001769,2019-04-27,IT,Senior,32,Male,507238,1.0,1.9391039248053916,3.7409262763946036,14,1,0.0,46
EMP-001770,2018-09-23,Finance,Mid,34,Male,1964717,74.0,1.8796963984706023,4.1032452370056856,13,8,0.0,29
EMP-001771,2021-11-05,Marketing,Manager,28,Male,936037,,4.197164528603475,3.310526107646286,5,4,0.0,30
EMP-001772,2015-07-04,HR,Senior,42,Female,1088155,42.0,1.0858453074631562,,7,9,0.0,26
EMP-001773,2019-06-11,Sales,Lead,28,Female,1429129,45.0,3.0480216602031778,4.925037470088469,13,2,1.0,46
EMP-001774,2018-08-03,Marketing,Manager,33,Female,695835,86.0,1.2495425647734253,4.778259094335256,48,7,0.0,36
EMP-001775,2020-10-21,HR,Lead,26,Female,1693635,5.0,1.7913717957253708,2.087364820002446,33,1,1.0,12
EMP-001776,2015-03-05,Operations,Mid,59,Female,1673474,7.0,4.2961013527752865,2.397494661546579,28,3,1.0,25
EMP-001777,2020-06-19,IT,Junior,59,Male,907470,67.0,1.92352941805186,2.6635133443996084,17,6,0.0,15
EMP-001778,2020-10-19,Sales,Manager,59,Female,1705777,57.0,4.260413969366324,2.894676625754041,28,4,0.0,25
EMP-001779,2019-09-25,Marketing,Manager,33,Male,889771,112.0,3.8747896527681434,1.717087985979139,12,3,0.0,39
EMP-001780,2015-06-19,Sales,Junior,43,Female,953715,50.0,1.2005087615775172,4.753103978929778,23,3,0.0,9
EMP-001781,2015-03-28,Marketing,Lead,59,Female,1131292,98.0,3.2882045716197936,2.247416345375912,17,7,1.0,11
EMP-001782,2021-03-24,Sales,Senior,45,Male,1419764,23.0,3.027220942110753,4.501999846900802,8,9,1.0,10
EMP-001783,2016-10-07,IT,Lead,46,Female,519218,40.0,1.1034551872024543,3.2671818225725877,12,3,1.0,1
EMP-001784,2017-10-12,HR,Senior,50,Female,738022,110.0,4.459552792829161,1.383049475130921,46,7,1.0,47
EMP-001785,2018-08-07,IT,Manager,24,Male,552717,,4.612037786628371,4.904343082200635,31,0,1.0,47
EMP-001786,2017-04-03,Operations,Junior,28,Male,711095,8.0,3.045558145370594,2.9717524763255634,6,7,0.0,18
EMP-001787,2021-10-01,HR,Junior,44,Female,1036384,55.0,2.21917880906734,1.1268876310906535,20,9,1.0,46
EMP-001788,2016-10-05,HR,Senior,36,Male,1806992,100.0,1.2376968017169747,1.4567948732191063,38,7,0.0,38
EMP-001789,2020-11-29,Finance,,29,Male,1314331,94.0,1.8786560543462176,3.1691333766927614,11,1,1.0,39
EMP-001790,2018-12-21,Sales,Mid,49,Female,1972314,116.0,3.0713202136945,,28,4,1.0,31
EMP-001791,2016-04-09,Operations, Senior ,51,Female,1695549,16.0,2.1186526134972743,2.8261164912459757,35,7,1.0,22
EMP-001792,2016-05-30,Sales,Mid,58,Female,326137,39.0,1.7296892463368794,4.6103180385450635,0,6,1.0,15
EMP-001793,2016-06-26,Finance,Manager,54,Male,1375832,68.0,3.26097517373316,3.8429354330245813,15,7,0.0,9
EMP-001794,2016-12-10,IT,Manager,53,Male,1474208,63.0,3.324809166455369,4.192009686096984,16,0,0.0,17
EMP-001795,2016-06-10,IT,Manager,48,Male,1676583,114.0,4.866715732552303,3.000967968206995,44,7,1.0,10
EMP-001796,2021-01-31,Marketing,Mid,46,Female,1836080,87.0,3.4467415668163532,1.0119099168712067,29,6,1.0,10
EMP-001797,2017-02-18,Finance,Mid,23,Female,562197,43.0,2.007733441567834,4.225148236804442,17,3,1.0,38
EMP-001798,2016-02-06,Finance,Junior,28,Female,734061,,1.3910473625579867,2.4395291956427587,13,0,0.0,42
EMP-001799,2019-09-23,Operations,Senior,41,Male,1904245,41.0,2.9050068937987366,3.5676480818156096,49,7,,6
EMP-001800,2016-12-11,Sales,Lead,42,Male,959120,61.0,3.0828369462336345,2.7707296509846038,8,0,1.0,22
EMP-001801,2018-03-20,Sales,Senior,36,Male,1306558,23.0,3.651495270030425,2.2295247875483453,12,4,0.0,36
EMP-001802,2021-04-30,Finance,Senior,56,,1782687,74.0,4.058290527009501,2.053308618358289,2,7,0.0,32
EMP-001803,2020-05-25,HR,Lead,52,Female,1569167,92.0,4.6891037935240645,1.534329351430674,20,9,0.0,28
EMP-001804,2021-03-15,Sales,Manager,57,Female,458852,66.0,3.900441970792921,1.5811108149416828,0,7,0.0,3
EMP-001805,2017-04-22,Sales,Lead,39,Female,1754923,30.0,2.193922740044556,4.941210404871874,38,2,1.0,32
EMP-001806,2018-04-24,Marketing,Manager,25,Male,1729988,12.0,1.070310818477378,1.2548832638201235,39,2,0.0,7
EMP-001807,2018-07-24,Finance,Mid,36,Female,1798582,90.0,3.945150145067114,1.4773129124086624,23,5,,6
EMP-001808,2018-09-06,Marketing,Lead,23,Female,1856838,119.0,3.5198519516887594,2.674796438964471,31,5,1.0,11
EMP-001809,2019-04-27,Finance,Senior,22,Male,505740,18.0,4.152530279413096,2.8392418864344866,48,9,1.0,21
EMP-001810,2021-10-18,Operations,Lead,37,Female,1701199,24.0,4.0879170264227636,4.2281410472390855,44,5,1.0,0
EMP-001811,2018-02-17,HR,Mid,28,Male,1237999,75.0,2.6394555589219344,3.387654111591593,36,9,0.0,11
EMP-001812,2019-02-21,Sales,Mid,28,Female,805681,50.0,2.5851265335097287,2.8592380139615146,34,5,1.0,7
EMP-001813,2019-06-14,Finance,Junior,39,Male,488696,107.0,3.096951503237272,3.7878459808995286,27,6,0.0,47
EMP-001814,2017-06-15,Operations,Manager,36,Male,1325366,67.0,4.746152326639709,1.3702638835020733,34,0,0.0,7
EMP-001815,2019-02-06,Marketing,Mid,44,Female,1958412,24.0,4.695629375640446,2.7277208706326976,7,0,0.0,20
EMP-001816,2016-05-30,HR,Manager,45,Female,587399,46.0,4.287180527941108,1.9609172046619614,49,7,1.0,4
EMP-001817,2015-07-09,Sales,Junior,55,Female,993722,64.0,2.3678995658233277,4.298217702420455,4,6,1.0,10
EMP-001818,2020-07-13,HR,Senior,50,Female,1800837,,3.5020815260090963,1.4266345421702624,14,2,0.0,12
EMP-001819,2017-03-06,HR,Junior,58,Female,1249692,48.0,1.7496059097861631,1.253042683509471,21,8,1.0,25
EMP-001820,2016-08-03,Operations,Manager,57,Male,805293,75.0,4.278163555259059,1.7537165854422403,27,6,0.0,44
EMP-001821,2019-07-12,Finance,Junior,23,Male,548461,78.0,4.400889040553922,3.186908452595863,34,3,1.0,20
EMP-001822,2020-04-12,IT,Senior,29,Female,1464389,45.0,4.281166864026979,1.6599007351800652,44,0,1.0,24
EMP-001823,2015-08-31,Finance,Mid,22,Male,868352,80.0,1.3065609343290063,2.8737769367564203,16,2,1.0,13
EMP-001824,2016-09-24,Marketing,Mid,25,Male,1265849,73.0,3.780380492807306,2.19060689715201,11,5,0.0,15
EMP-001825,2017-12-14,IT,Senior,23,Male,312485,98.0,4.866680581821849,1.2961610968229293,32,7,0.0,31
EMP-001826,2019-01-27,HR,Senior,43,Male,465069,81.0,4.89055175457686,4.771677208574648,36,5,0.0,34
EMP-001827,2021-01-01,Marketing,Mid,39,Female,1222312,23.0,1.807860567929115,2.7727238936505785,4,8,0.0,13
EMP-001828,2020-12-29,IT,Senior,57,Female,679623,10.0,3.279843060749269,1.0514040052344469,15,2,0.0,38
EMP-001829,2019-01-15,Operations,Lead,59,Female,1789624,46.0,3.9722772023042823,4.527400644159865,16,5,0.0,11
EMP-001830,2017-12-19,Operations,Senior,41,Female,1058732,67.0,1.0322805270452018,1.0537852465702922,29,2,1.0,27
EMP-001831,2019-10-30,HR,Lead,56,Male,631143,75.0,3.9858748308571714,2.747296966892465,28,6,0.0,46
EMP-001832,2019-07-30,Marketing,Senior,44,,1746551,,4.390385563441226,3.027739695805069,39,5,1.0,4
EMP-001833,2015-01-02,Finance,Mid,23,Male,886352,39.0,3.9277542615165784,2.8104167886779075,22,1,0.0,42
EMP-001834,2019-02-21,IT,Junior,40,Male,1997686,33.0,4.657635197820712,1.1071345375046442,47,0,0.0,12
EMP-001835,2019-06-11,Finance,senior,35,Male,525770,101.0,3.9689413870059793,3.395477811224122,49,6,1.0,5
EMP-001836,2016-04-05,Operations,Lead,32,Female,895541,71.0,3.657979169094947,3.51090613803578,39,3,0.0,47
EMP-001837,2019-06-11,Sales,Manager,49,Male,1104407,6.0,3.3885629601372442,3.040989970319522,33,4,1.0,24
EMP-001838,2021-04-14,HR,Mid,38,Male,1982795,54.0,3.553659545162555,4.231660104084345,41,4,0.0,8
EMP-001839,2020-12-30,HR,Mid,22,Female,426069,,1.9357298035775914,3.8018291456959337,21,7,0.0,44
EMP-001840,2017-09-11,Operations,Senior,26,Female,1715271,30.0,1.0575031215683346,3.8340627036385113,30,0,0.0,36
EMP-001841,2015-04-01,HR,Manager,52,Female,674638,84.0,4.269190552281913,1.5176473292471173,36,2,1.0,17
EMP-001842,2019-10-06,Marketing,Senior,46,Female,539341,70.0,2.588809841606217,1.8835780579255346,36,4,1.0,43
EMP-001843,2018-09-08,HR,Lead,23,Female,421930,20.0,4.035828320444848,1.9077607092457587,0,7,1.0,43
EMP-001844,2020-08-24,Finance,Junior,22,Female,1997318,111.0,1.0877406775120968,4.604068384043149,46,0,0.0,5
EMP-001845,2015-08-27,Operations,Manager,22,Male,691098,33.0,3.4169892673319175,3.156652956477753,7,2,0.0,7
EMP-001846,2021-08-09,Marketing,Mid,25,Female,1854540,9.0,3.5148057769937218,2.205162587281083,49,6,,41
EMP-001847,2017-04-30,Finance,Junior,38,Male,1859094,73.0,1.7220898021790223,2.5305581419035335,45,1,0.0,28
EMP-001848,2015-12-22,Marketing,Senior,39,Male,713791,26.0,1.8422237364926182,2.0195075469959622,1,1,1.0,43
EMP-001849,2018-06-27,IT,Lead,40,Female,1677088,56.0,3.703307523712225,2.413360188195032,44,2,,30
EMP-001850,2019-03-11,Finance,Senior,45,Male,471654,49.0,4.014641999294636,2.612705850558109,24,1,1.0,45
EMP-001851,2016-01-03,Sales,Lead,22,Male,1298884,31.0,1.8210161209668847,1.4612384854199094,30,9,1.0,14
EMP-001852,2021-09-22,HR,Lead,58,Male,1273269,108.0,3.2390661718111375,34.89798709348087,37,4,1.0,17
EMP-001853,2016-08-08,HR,Lead,22,Female,690220,105.0,2.675938336418573,1.6517951055325697,6,6,1.0,37
EMP-001854,2019-10-08,Finance,Manager,48,Male,1811774,86.0,1.8839752606633247,1.3192144201267864,27,9,0.0,2
EMP-001855,2020-04-06,Operations,Manager,49,Male,1268775,81.0,4.05451655124957,1.5823435444919736,18,4,1.0,15
EMP-001856,2015-06-21,Sales,Senior,33,Male,1755202,22.0,3.9628785147872465,2.8696227260313814,46,0,1.0,43
EMP-001857,2019-08-04,HR,Lead,29,Female,456526,54.0,1.5680465012540736,4.491729222838643,6,4,1.0,1
EMP-001858,2017-08-09,Operations,Senior,53,Male,1414341,41.0,2.148239213719506,2.460418130359414,44,-4,0.0,14
EMP-001859,2018-03-05,Sales,Senior,56,Male,374971,33.0,2.157304761544404,2.638082730205257,18,8,1.0,7
EMP-001860,2015-11-18,Finance,Senior,28,Female,1637814,101.0,1.551713737693627,4.444154584869093,32,1,0.0,1
EMP-001861,2019-02-09,Sales,Senior,35,Female,1279641,5.0,2.8634118261344415,2.714188257190118,32,5,1.0,5
EMP-001862,2020-03-31,Finance,Manager,53,Male,791772,33.0,3.5935850154893516,3.697966672142439,10,7,0.0,3
EMP-001863,2017-02-23,Sales,Manager,30,Male,444306,34.0,4.755435705097481,1.1998808545688675,14,7,1.0,36
EMP-001864,2021-08-13,Marketing,Junior,33,Male,1390484,96.0,4.084076908001751,3.1198327503978733,49,0,0.0,32
EMP-001865,2017-12-10,Finance,Manager,43,Male,758705,102.0,2.8909027508022476,4.839772612082932,16,2,1.0,14
EMP-001866,2017-02-15,Marketing,Junior,26,Male,1080333,1.0,2.821819727744766,,34,5,1.0,32
EMP-001867,2016-02-23,Sales,Senior,54,Female,1748848,46.0,2.083626402156203,,2,2,1.0,6
EMP-001868,2016-08-10,Marketing,Junior,31,Female,489107,92.0,2.620652249349346,2.162115340751033,10,1,1.0,45
EMP-001869,2017-04-29,Sales,Lead,28,Female,1215192,12.0,2.311936742247453,3.3080775008810552,23,3,1.0,37
EMP-001870,2021-05-18,HR,Lead,49,Male,495130,89.0,3.6141605325737074,38.37374931213054,11,8,1.0,30
EMP-001871,2017-11-01,IT,Junior,46,Female,1783710,75.0,4.746475750242588,3.040907322612066,11,0,1.0,3
EMP-001872,2018-08-26,Operations,Lead,58,Female,520421,13.0,4.336248977831431,2.7061930616445586,11,8,1.0,20
EMP-001873,2020-03-07,Finance,Junior,58,Male,1096861,6.0,3.2501822242922382,4.542806323550868,48,6,1.0,3
EMP-001874,2017-07-03,Sales,Manager,43,Female,1199005,91.0,4.028498350071829,1.3281469260838699,23,4,1.0,19
EMP-001875,2016-01-22,HR,Junior,55,Female,1860290,48.0,4.554147739260896,1.3437372435287953,42,5,0.0,33
EMP-001876,2021-02-20,Sales,Senior,37,Male,614301,16.0,4.769852205732308,1.188037398232328,15,4,1.0,0
EMP-001877,2019-04-05,IT,Mid,44,Female,1768628,86.0,4.632391489082937,1.4742373618960602,13,7,,46
EMP-001878,2021-04-09,HR,Junior,48,Female,1651493,70.0,2.233192933243692,1.8531772542563125,13,2,0.0,37
EMP-001879,2019-09-28,Sales,Lead,35,Male,1594179,117.0,1.3016514124880358,4.221118971600063,37,8,1.0,37
EMP-001880,2021-08-26,IT,Junior,27,Female,313124,114.0,2.827397454775467,2.9672061039108795,12,9,1.0,18
EMP-001881,2020-07-16,Sales,Mid,28,Female,739615,1.0,2.836444338631218,3.3558334175257714,25,7,1.0,46
EMP-001882,2016-08-31,HR,Lead,30,Female,681151,28.0,4.935489054544991,2.010287394237165,20,6,0.0,16
EMP-001883,2019-08-03,Finance,Junior,46,Male,359744,62.0,4.154063992804334,1.3349569940368826,49,8,0.0,20
EMP-001884,2016-03-29,Finance,Lead,45,Male,1601197,113.0,4.317932936719794,3.4631358940434893,46,0,0.0,29
EMP-001885,2016-10-30,IT,Lead,23,Female,1366592,58.0,1.2346607771406566,1.242392383462788,5,5,0.0,0
EMP-001886,2020-02-24,IT,Manager,33,Female,1762690,15.0,3.9511605856798457,1.4771213099261504,12,2,0.0,37
EMP-001887,2018-12-01,HR,Junior,54,Male,447344,87.0,2.657026101882462,1.1298770518730423,12,9,0.0,7
EMP-001888,2020-09-21,IT,Manager,57,Male,930440,32.0,1.556263605914947,4.92760674820712,29,8,1.0,12
EMP-001889,2017-10-31,Sales,Mid,37,Male,1688438,114.0,3.53096740076759,3.2428766153777038,18,7,1.0,11
EMP-001890,2018-01-19,IT,Senior,30,Male,1207637,84.0,4.359005217842997,1.717681668453562,19,7,0.0,32
EMP-001891,2021-05-16,HR,Mid,36,Male,480510,30.0,3.0045189826493477,2.415057751898182,38,6,1.0,13
EMP-001892,2020-08-09,Operations,Lead,30,Male,325769,94.0,4.289740732934285,2.137416672908861,49,8,1.0,32
EMP-001893,2015-12-11,HR,Mid,48,Female,1443010,59.0,4.838429542642526,4.360633753237639,10,1,0.0,20
EMP-001894,2017-03-06,Operations,Manager,43,Male,1550355,76.0,3.78034105086042,3.3370910466558406,48,3,1.0,28
EMP-001895,2020-03-31,Marketing,Senior,46,Male,949157,31.0,1.6553778784363038,4.786126678187431,31,3,1.0,45
EMP-001896,2019-04-21,Sales,Lead,37,Female,671583,50.0,2.5714373677540077,,4,7,0.0,14
EMP-001897,2017-11-18,IT,Mid,41,,613564,42.0,4.912147333539801,,29,5,0.0,45
EMP-001898,2018-01-05,HR,Senior,31,Female,732826,47.0,1.4572807503595482,2.750317556481366,25,1,1.0,43
EMP-001899,2020-10-27,Marketing,Junior,36,Female,473855,92.0,1.5775804422891264,1.7054316733593282,23,3,0.0,22
EMP-001900,2018-01-25,Operations,Senior,53,Female,1094681,69.0,4.969747712046734,1.0037007388172157,38,2,0.0,7
EMP-001901,2021-08-01,IT,Mid,29,Male,886026,54.0,4.349219370423581,2.478672300887353,12,4,1.0,24
EMP-001902,2016-06-18,HR,Lead,32,Female,1188121,86.0,4.612410610901865,2.453728725200011,21,1,1.0,45
EMP-001903,2019-01-24,IT,Manager,35,Female,497348,29.0,2.21313079636246,2.6179445139164375,12,4,1.0,40
EMP-001904,2016-10-13,Sales,Lead,38,Male,461006,2.0,2.85847802156494,4.379955466344837,2,8,1.0,27
EMP-001905,2018-05-17,Finance,Manager,30,Female,1265162,63.0,3.772688472016142,3.105538758316686,32,8,1.0,23
EMP-001906,2018-04-06,Sales,Manager,25,Female,1258592,3.0,1.6723618437953252,,3,2,0.0,6
EMP-001907,2020-01-25,IT,Lead,54,Male,1763991,103.0,1.5172147945781838,1.6461100133341868,21,8,1.0,5
EMP-001908,2016-07-12,IT,Lead,350,Female,597196,75.0,4.719017314935375,4.9821922681369895,11,8,0.0,23
EMP-001909,2018-01-05,IT,Lead,24,Female,364602,99.0,4.503021225234745,1.5041742272539373,26,8,1.0,24
EMP-001910,2021-06-15,Operations,Mid,29,Female,430604,92.0,1.6172645528696177,3.520128462272883,12,6,0.0,4
EMP-001911,2017-03-02,Operations,Senior,52,Female,1297199,51.0,3.9477814436928225,2.79371271535338,27,9,0.0,43
EMP-001912,2015-12-05,IT,Mid,46,Male,740568,94.0,3.3504811727427084,3.8570529766870565,44,6,1.0,5
EMP-001913,2021-11-05,HR,Senior,48,Female,1508297,77.0,2.0741794992179527,2.8988960060242355,26,1,0.0,3
EMP-001914,2015-06-04,IT,Senior,43,Female,1729970,,2.259862470105281,1.5575624257319358,28,9,0.0,25
EMP-001915,2016-10-17,Operations,Manager,47,Male,1354059,102.0,2.1170078362331872,3.733598346073449,37,9,1.0,45
EMP-001916,2017-06-25,Marketing,Junior,45,Male,1606332,107.0,4.470001510036258,1.5970388420187165,13,0,1.0,20
EMP-001917,2019-01-08,HR,Mid,48,Female,1679071,42.0,1.506337584366257,,19,3,1.0,7
EMP-001918,2015-10-16,Marketing,Junior,31,Male,323349,8.0,2.0920591516182876,16.87708163105624,41,5,1.0,2
EMP-001919,2021-01-23,Marketing,Junior,25,Male,1215976,104.0,2.1499305162301092,4.068074416258323,15,2,0.0,5
EMP-001920,2016-07-06,Finance,Junior,33,Female,1084258,91.0,4.476931237851225,2.9114597683669374,24,6,1.0,23
EMP-001921,2016-04-10,IT,Mid,43,Female,1363689,5.0,2.759655257572405,1.4038003361752702,20,1,1.0,14
EMP-001922,2017-12-16,Sales,Senior,34,,1657540,18.0,3.286801138910949,4.88194977515778,31,5,1.0,8
EMP-001923,2019-10-07,Operations,Mid,58,Male,713886,94.0,2.954673290323217,2.7673187975619413,49,2,1.0,32
EMP-001924,2015-10-07,Finance,Mid,25,Male,886717,67.0,2.29211409623624,2.159004074528586,49,1,1.0,25
EMP-001925,2020-09-07,Marketing,Manager,46,Male,782208,20.0,2.0823788907189837,4.233344178373992,49,3,0.0,25
EMP-001926,2019-05-07,Finance,Lead,55,Female,1181982,24.0,4.590502100878991,2.3860318541820615,28,9,1.0,41
EMP-001927,2018-10-05,IT,Senior,40,Female,1913370,52.0,3.914668988883367,4.7437184785779305,18,9,1.0,6
EMP-001928,2015-06-06,Sales,Senior,24,Female,510482,34.0,3.6920846266750122,1.611896750584315,44,8,0.0,38
EMP-001929,2017-11-24,Sales,Lead,35,Male,369903,29.0,2.9687769774393233,4.6736240135774345,25,8,0.0,8
EMP-001930,2015-06-03,Operations,Senior,26,Female,917980,61.0,4.713140132915166,2.5313724812530105,2,1,1.0,7
EMP-001931,2016-05-30,IT,Lead,32,Male,1098593,72.0,2.54468534348851,1.1433770170978406,25,3,0.0,41
EMP-001932,2016-01-05,Sales,,47,Male,558090,96.0,2.0220011057881027,2.4304372083423185,26,0,0.0,6
EMP-001933,2018-10-07,Sales,Senior,34,Male,1243401,71.0,3.9542891404490295,2.568015988760283,32,6,1.0,9
EMP-001934,2015-02-03,Operations,Junior,49,Female,476162,102.0,4.968616865987359,4.92577774337432,19,8,1.0,8
EMP-001935,2019-03-04,Marketing,Lead,46,Female,1845146,81.0,2.780648880220929,2.900296530159381,16,6,0.0,37
EMP-001936,2015-08-24,HR,Lead,25,Male,1604862,43.0,3.7616727252373514,2.292435722639965,41,2,0.0,23
EMP-001937,2016-06-09,HR,Manager,51,Male,1076686,63.0,1.841339479192988,4.083802111847246,33,0,0.0,32
EMP-001938,2020-07-26,Finance,Junior,29,Male,1326280,53.0,4.218908756905487,2.351348298711329,24,6,0.0,15
EMP-001939,2020-02-09,Marketing,Lead,54,Female,1786497,50.0,2.8942561699432985,1.7854097851684356,45,0,0.0,32
EMP-001940,2017-05-19,Operations,Mid,27,Female,1575605,112.0,4.896730876339227,1.3680568952709438,29,4,0.0,37
EMP-001941,2021-06-01,Operations,Manager,39,Male,1092023,105.0,4.415009774189718,1.5537284104668996,39,7,0.0,0
EMP-001942,2018-04-27,Operations,Lead,41,Male,767099,10.0,1.584016562557614,2.7449603253132406,26,2,1.0,32
EMP-001943,2015-02-09,Operations,Senior,25,Male,1241083,63.0,2.642739991349248,4.358751185303063,1,4,1.0,2
EMP-001944,2019-01-12,Sales,Junior,26,Female,462018,47.0,3.762773611431021,2.834772114661196,38,6,0.0,15
EMP-001945,2015-03-29,Operations,Senior,38,Female,1986020,77.0,1.454155080898115,2.2829880616187634,11,9,0.0,23
EMP-001946,2018-08-25,IT,Lead,50,Male,580700,47.0,3.0651505134952477,1.8364575951902857,6,7,0.0,7
EMP-001947,2020-09-16,IT,Mid,24,Female,1332450,,3.3236602598356346,3.1842696821964114,39,3,1.0,34
EMP-001948,2018-10-28,HR,Manager,50,Male,358727,87.0,4.583270843101615,3.7613230281207546,15,8,0.0,41
EMP-001949,2018-06-01,Operations,Manager,59,Male,558620,90.0,4.519722264784358,1.3222330223496463,8,3,0.0,25
EMP-001950,2015-03-28,IT,Senior,42,Female,897589,89.0,1.9826528632229246,1.3484669487687713,32,1,0.0,7
EMP-001951,2017-05-11,Sales,Senior,56,Female,1264672,22.0,3.99059883684346,1.1598452177893264,25,7,,30
EMP-001952,2021-02-23,Finance,Lead,57,Female,312142,112.0,1.5794782516508543,4.672145887757184,12,4,1.0,42
EMP-001953,2017-05-30,Finance,Junior,22,Female,1472773,27.0,4.800331835105439,3.060846312518482,1,1,0.0,45
EMP-001954,2015-08-01,Finance,,56,Male,1072950,1.0,3.4361594584358968,1.1216886602297147,49,9,1.0,27
EMP-001955,2015-01-22,Sales,Senior,50,Female,1526725,23.0,2.3302825458897365,1.4050820361916019,10,7,1.0,3
EMP-001956,2019-11-13,Sales,Lead,34,Male,1518822,17.0,4.646788832026136,3.582717271245174,31,8,0.0,24
EMP-001957,2017-09-29,Marketing,Junior,36,Male,1806020,84.0,1.9168569339092296,4.739809466007621,29,2,0.0,33
EMP-001958,2020-10-10,HR,Senior,32,Female,1918291,77.0,2.903288250834766,1.1237142734798806,8,3,0.0,34
EMP-001959,2017-05-03,HR,Lead,43,Female,1089917,72.0,1.5325371486080255,3.3365269464213427,26,4,1.0,43
EMP-001960,2015-12-17,Marketing,Lead,46,Male,378982,65.0,4.469006298531082,,9,3,0.0,41
EMP-001961,2017-11-12,Operations,Lead,58,Male,1648899,116.0,2.2132651106626207,3.888029155721961,10,6,0.0,21
EMP-001962,2016-01-13,Operations,Manager,24,Female,322600,88.0,1.3787974530380636,3.9906761158162025,47,7,0.0,23
EMP-001963,2018-07-25,IT,Mid,56,Female,762023,10.0,1.3976605584838757,1.8289194264133113,4,3,0.0,18
EMP-001964,2020-07-24,Sales,Lead,29,Male,1595756,8.0,2.213780720974115,3.216676888235933,30,9,0.0,34
