flight_id,flight_date,airline,origin,destination,scheduled_departure,actual_departure,delay_minutes,distance_km,aircraft_type,passengers,is_delayed,delay_reason,ticket_price
FL-003451,2022-12-05,GoAir,BOM,MAA,22:13,08:29,,2006,A320,274,0.0,Technical,19263
FL-003452,2022-12-24,GoAir,BOM,BLR,10:27,,298.0,2738,A320,61,0.0,Weather,11114
FL-003453,2024-01-08,Vistara,,MAA,18:35,19:13,244.0,1366,A320,251,0.0,ATC,12322
FL-003454,2023-06-09,Vistara,MAA,BLR,09:04,13:56,60.0,1640,A321,248,0.0,ATC,16734
FL-003455,2023-10-21,IndiGo,DEL,BLR,13:17,06:51,-13.0,701,B787,122,0.0,Weather,19073
FL-003456,2022-02-27,GoAir,CCU,DEL,18:20,00:50,-5.0,2438,A320,67,1.0,ATC,2947
FL-003457,2023-12-14,IndiGo,BLR,DEL,19:41,20:54,142.0,2728,A320,189,0.0,,12530
FL-003458,2023-07-14,SpiceJet,CCU,MAA,12:14,04:00,18.0,2482,B737,291,0.0,Technical,5949
FL-003459,2022-12-09,GoAir,BOM,BOM,19:03,23:56,245.0,2528,B737,160,0.0,Weather,8828
FL-003460,2022-10-14,SpiceJet,HYD,MAA,13:29,20:36,260.0,1018,A320,290,0.0,Crew,13521
FL-003461,2022-04-13,SpiceJet,BLR,BLR,09:39,03:03,36.0,2772,B787,79,1.0,Weather,8759
FL-003462,2022-01-08,Air India,DEL,HYD,16:29,19:04,197.0,646,A320,260,1.0,None,9941
FL-003463,2024-01-17,Vistara,BLR,DEL,20:28,10:40,179.0,2971,B737,284,0.0,Technical,13704
FL-003464,2023-10-04,Vistara,MAA,BLR,04:41,,41.0,2440,B737,80,0.0,Crew,7486
FL-003465,2022-06-26,Vistara,DEL,MAA,12:53,02:25,-8.0,1773,A321,127,,,14101
FL-003466,2022-09-05,GoAir,BOM,MAA,23:27,05:14,139.0,2877,B737,261,0.0,Technical,3340
FL-003467,2022-10-09,Air India,CCU,HYD,06:23,05:32,230.0,2837,A321,151,0.0,ATC,7544
FL-003468,2022-09-02,Air India,DEL,CCU,20:08,08:27,15.0,2662,A320,228,1.0,Weather,7474
FL-003469,2022-09-06,IndiGo,CCU,HYD,10:19,20:57,268.0,2213,B737,247,1.0,None,9967
FL-003470,2023-10-09,SpiceJet,DEL,BOM,01:46,12:25,293.0,2394,B787,204,1.0,ATC,8691
FL-003471,2022-05-30,SpiceJet,DEL,DEL,09:09,10:58,214.0,976,B787,279,1.0,Crew,14806
FL-003472,2023-07-03,Vistara,DEL,DEL,19:53,14:01,263.0,396,A321,236,0.0,Weather,18529
FL-003473,2023-06-07,GoAir,DEL,BLR,06:31,,279.0,1400,B787,187,0.0,Technical,16251
FL-003474,2022-11-12,Air India,MAA,BOM,06:22,06:40,3.0,795,A321,272,1.0,None,18335
FL-003475,2023-04-14,GoAir,CCU,BOM,12:09,00:53,77.0,524,A320,117,0.0,Technical,6910
FL-003476,2023-12-22,SpiceJet,BLR,BOM,10:06,01:31,147.0,2673,A320,219,1.0,ATC,8839
FL-003477,2022-04-06,GoAir,BOM,BOM,11:29,22:46,166.0,1754,B787,261,1.0,Technical,6019
FL-003478,2022-07-09,GoAir,BOM,CCU,12:35,00:43,202.0,2109,A321,109,0.0,ATC,9219
FL-003479,2023-07-17,IndiGo,DEL,DEL,19:20,17:23,97.0,548,A320,296,1.0,Crew,9296
FL-003480,2023-06-25,SpiceJet,HYD,BOM,22:56,20:34,2.0,327,A320,182,1.0,Weather,19417
FL-003481,2022-06-04,Vistara,BOM,CCU,08:06,21:22,298.0,792,B737,84,0.0,None,12720
FL-003482,2023-07-01,GoAir,BOM,BOM,03:28,11:09,85.0,1713,A320,289,0.0,,15459
FL-003483,2022-07-02,IndiGo,CCU,HYD,18:07,04:06,153.0,2207,A321,100,1.0,Weather,9734
FL-003484,2022-09-17,IndiGo,MAA,HYD,12:54,12:12,209.0,666,A321,67,0.0,Crew,19565
FL-003485,2024-01-28,Air India,HYD,HYD,05:03,19:13,238.0,378,A320,189,1.0,Technical,2113
FL-003486,2023-01-21,IndiGo,CCU,DEL,05:04,19:24,180.0,2648,A320,267,0.0,Technical,16421
FL-003487,2022-05-03,Vistara,DEL,HYD,05:10,,274.0,517,A320,108,1.0,None,18942
FL-003488,2023-12-17,IndiGo,HYD,CCU,23:18,12:02,236.0,1936,B787,79,1.0,Weather,17852
FL-003489,2022-09-20,GoAir,CCU,HYD,04:16,08:26,195.0,1415,B737,174,1.0,None,9807
FL-003490,2023-08-07,Vistara,MAA,BOM,16:55,14:24,79.0,923,B737,145,0.0,None,14514
FL-003491,2022-05-26,GoAir,HYD,CCU,12:29,19:06,32.0,2501,B737,203,0.0,Technical,10467
FL-003492,2022-12-19,Vistara,DEL,DEL,12:00,02:03,-18.0,514,A321,91,,Weather,9557
FL-003493,2022-10-22,SpiceJet,BLR,CCU,05:26,21:41,157.0,2524,B787,61,0.0,Crew,16183
FL-003494,2023-11-24,GoAir,BLR,BOM,17:52,02:35,,516,B787,52,0.0,ATC,16267
FL-003495,2022-09-07,GoAir,BLR,BLR,17:14,00:19,41.0,534,B737,84,1.0,Crew,17733
FL-003496,2023-06-24,Air India,HYD,CCU,16:59,23:24,63.0,2543,A320,204,0.0,ATC,12210
FL-003497,2023-01-07,IndiGo,HYD,HYD,02:48,18:25,220.0,2080,A321,144,1.0,Weather,4027
FL-003498,2023-02-09,SpiceJet,BLR,HYD,12:11,07:15,25.0,2193,A321,161,1.0,Weather,6230
FL-003499,2022-05-13,SpiceJet,CCU,BLR,05:03,14:52,247.0,2877,B737,260,0.0,ATC,13096
FL-003500,2022-02-10,Air India,MAA,BLR,00:54,16:18,118.0,827,B737,125,1.0,None,7236
FL-003501,2022-08-17,GoAir,HYD,BOM,13:21,02:05,181.0,2242,A321,192,1.0,None,10174
FL-003502,2022-02-19,Vistara,,BOM,03:46,15:33,103.0,1832,A320,71,0.0,ATC,2921
FL-003503,2022-06-22,IndiGo,CCU,HYD,19:39,14:46,191.0,1509,B737,294,1.0,Crew,5285
FL-003504,2023-08-24,Air India,MAA,MAA,11:51,09:15,213.0,885,B737,217,1.0,Crew,19936
FL-003505,2022-02-28,GoAir,CCU,MAA,18:45,12:43,-20.0,898,A321,253,0.0,Crew,19970
FL-003506,2022-03-19,IndiGo,BLR,BOM,22:25,14:07,229.0,1190,A320,237,0.0,Technical,9660
FL-003507,2023-03-30,IndiGo,MAA,BLR,02:48,06:46,260.0,1026,A320,134,0.0,Weather,16055
FL-003508,2023-04-30,Vistara,BOM,CCU,08:53,22:39,,400,B737,55,,Crew,3350
FL-003509,2022-03-25,Vistara,HYD,CCU,11:49,02:06,216.0,585,A321,111,1.0,None,9398
FL-003510,2022-07-01,GoAir,,HYD,06:29,19:45,144.0,1039,B737,83,0.0,Technical,3523
FL-003511,2022-06-10,Vistara,DEL,MAA,06:38,19:42,19.0,1841,B787,152,1.0,Weather,7673
FL-003512,2022-05-02,GoAir,BOM,BLR,19:02,16:49,5.0,1573,B787,117,1.0,ATC,8909
FL-003513,2022-05-14,Vistara,BOM,BLR,12:17,15:35,-8.0,1987,A320,157,0.0,Technical,11433
FL-003514,2023-04-30,IndiGo,BOM,DEL,18:34,02:37,,1761,B737,101,0.0,Technical,14473
FL-003515,2022-05-29,Air India,BOM,CCU,06:12,13:14,244.0,208,B787,129,1.0,None,7251
FL-003516,2022-10-28,Air India,HYD,DEL,12:37,02:02,70.0,1631,A320,117,0.0,None,16527
FL-003517,2023-12-27,SpiceJet,CCU,CCU,22:26,21:53,124.0,213,B787,146,0.0,Technical,17850
FL-003518,2023-04-04,GoAir,BLR,BLR,10:11,16:24,-6.0,291,A321,179,1.0,Technical,15492
FL-003519,2024-03-06,IndiGo,DEL,MAA,01:21,13:21,283.0,2823,B737,200,0.0,None,17122
FL-003520,2022-06-13,Air India,HYD,DEL,21:40,00:00,-8.0,2764,A321,265,1.0,Technical,14159
FL-003521,2022-08-30,Air India,MAA,CCU,17:12,12:43,48.0,952,A320,234,1.0,ATC,14401
FL-003522,2022-03-02,IndiGo,CCU,MAA,21:20,03:51,178.0,2985,A321,287,1.0,Weather,5785
FL-003523,2022-01-20,GoAir,CCU,CCU,21:53,22:36,-7.0,2037,B787,128,0.0,Technical,19145
FL-003524,2022-11-12,GoAir,,MAA,20:28,17:41,-12.0,2038,B737,293,0.0,Weather,6140
FL-003525,2022-12-20,SpiceJet,HYD,MAA,10:01,14:50,61.0,2149,A321,283,0.0,None,16901
FL-003526,2023-07-03,Vistara,MAA,CCU,05:44,03:42,176.0,1834,A321,226,1.0,Technical,11030
FL-003527,2023-05-10,SpiceJet,CCU,DEL,18:38,22:48,227.0,521,B737,141,1.0,None,15609
FL-003528,2023-07-30,SpiceJet,DEL,MAA,21:19,14:51,262.0,2865,B737,166,0.0,Technical,13557
FL-003529,2023-08-07,GoAir,BLR,BLR,11:35,07:13,281.0,1420,A321,184,1.0,Weather,3670
FL-003530,2022-11-16,IndiGo,DEL,DEL,18:23,13:12,242.0,868,A320,51,0.0,None,6036
FL-003531,2022-10-21,Vistara,CCU,MAA,02:21,12:06,72.0,2996,B787,120,1.0,None,18718
FL-003532,2023-08-10,IndiGo,DEL,MAA,09:19,01:48,132.0,2697,A320,114,0.0,Weather,18349
FL-003533,2022-02-04,Air India,CCU,BLR,18:38,00:05,137.0,2849,A320,263,1.0,None,19650
FL-003534,2023-03-09,SpiceJet,MAA,CCU,18:21,07:42,11.0,2583,A320,123,0.0,Weather,11836
FL-003535,2022-03-03,Vistara,HYD,DEL,20:51,11:32,18.0,2594,A320,135,1.0,Technical,18113
FL-003536,2023-09-09,IndiGo,BOM,MAA,09:40,20:49,136.0,2406,A320,152,1.0,None,17657
FL-003537,2022-04-04,GoAir,BLR,HYD,00:24,16:09,146.0,1853,B787,169,,,14325
FL-003538,2023-12-16,Air India,BLR,BLR,09:21,07:21,7.0,1331,B787,138,0.0,Weather,7306
FL-003539,2023-09-08,GoAir,MAA,DEL,18:40,18:47,4.0,1954,B737,222,0.0,None,17998
FL-003540,2023-01-31,IndiGo,HYD,MAA,08:00,12:04,153.0,832,A320,191,0.0,Technical,18804
FL-003541,2022-10-21,Vistara,BLR,MAA,06:03,12:53,243.0,2603,A321,215,0.0,Crew,7179
FL-003542,2023-10-25,Vistara,BOM,BOM,12:32,11:09,-11.0,2821,A320,157,0.0,ATC,19188
FL-003543,2022-05-13,Vistara,BLR,DEL,10:04,14:47,203.0,1554,A321,76,0.0,ATC,17125
FL-003544,2024-02-03,IndiGo,BLR,BOM,15:18,18:45,157.0,577,B787,203,1.0,ATC,11456
FL-003545,2023-06-07,SpiceJet,DEL,CCU,16:46,02:00,56.0,443,A321,284,1.0,Weather,14051
FL-003546,2023-12-03,GoAir,CCU,HYD,07:27,16:48,34.0,549,B787,95,0.0,Weather,5035
FL-003547,2023-01-05,SpiceJet,DEL,MAA,08:57,02:15,184.0,1837,A321,148,0.0,Weather,6023
FL-003548,2022-04-20,GoAir,HYD,BOM,15:09,15:30,89.0,1889,B787,60,0.0,Crew,5050
FL-003549,2022-07-21,GoAir,CCU,BLR,14:13,17:40,234.0,2072,A320,232,0.0,Weather,17809
FL-003550,2023-05-20,Vistara,MAA,MAA,18:38,01:37,231.0,2101,A321,288,0.0,ATC,11583
FL-003551,2023-08-22,SpiceJet,BOM,DEL,13:05,15:44,169.0,1877,A321,111,0.0,Technical,2574
FL-003552,2023-09-24,Air India,MAA,HYD,12:15,,80.0,1962,B737,213,,Crew,9679
FL-003553,2022-08-07,Vistara,HYD,BLR,21:13,13:57,200.0,993,A321,294,1.0,Technical,8052
FL-003554,2023-07-27,GoAir,HYD,BLR,15:49,09:21,243.0,2035,A320,186,1.0,Crew,6767
FL-003555,2022-10-28,Air India,BOM,MAA,15:20,01:17,283.0,559,B787,272,0.0,Technical,2739
FL-003556,2023-08-05,Air India,BOM,CCU,04:57,07:25,232.0,1455,A321,127,1.0,Technical,6972
FL-003557,2023-08-10,Air India,BOM,DEL,22:17,04:09,195.0,2784,A321,240,1.0,ATC,19783
FL-003558,2023-05-03,GoAir,BOM,BLR,10:43,16:33,248.0,1820,A320,119,1.0,Weather,6846
FL-003559,2022-02-21,Vistara,MAA,DEL,21:11,11:12,105.0,2566,B737,197,0.0,None,16984
FL-003560,2022-06-13,GoAir,DEL,BOM,05:41,00:05,43.0,1722,B737,245,1.0,Technical,7640
FL-003561,2023-01-24,GoAir,BLR,BLR,10:21,15:21,68.0,1923,B737,183,0.0,None,10625
FL-003562,2022-02-05,IndiGo,BLR,BLR,12:06,18:08,-6.0,2262,B737,246,1.0,ATC,11814
FL-003563,2023-04-17,Vistara,MAA,BLR,07:38,05:14,183.0,2144,B737,266,0.0,None,17906
FL-003564,2022-05-19,Vistara,HYD,DEL,09:51,00:27,147.0,1905,A320,278,1.0,ATC,4423
FL-003565,2023-08-02,SpiceJet,DEL,CCU,22:40,09:15,20.0,1203,A320,208,0.0,Weather,6142
FL-003566,2024-01-20,Vistara,DEL,DEL,12:58,07:24,-5.0,847,B737,272,0.0,Crew,10680
FL-003567,2022-12-27,Air India,MAA,CCU,22:35,11:11,111.0,866,A321,191,0.0,Technical,14289
FL-003568,2022-10-07,IndiGo,CCU,DEL,19:47,17:35,232.0,1488,B737,92,0.0,None,4709
FL-003569,2023-05-23,GoAir,MAA,HYD,04:48,22:31,41.0,1791,A320,261,,ATC,17604
FL-003570,2022-11-29,IndiGo,HYD,HYD,04:55,01:45,264.0,1077,A321,130,0.0,Weather,2988
FL-003571,2023-04-24,IndiGo,MAA,BOM,17:15,09:35,49.0,1193,B787,179,0.0,None,12358
FL-003572,2022-07-21,SpiceJet,BLR,BLR,03:04,05:07,171.0,2664,A320,183,1.0,ATC,8186
FL-003573,2022-06-26,SpiceJet,HYD,BOM,22:52,17:58,50.0,1550,B787,154,1.0,None,7481
FL-003574,2023-02-21,Vistara,BOM,BLR,05:19,15:11,181.0,634,B787,200,0.0,Crew,13661
FL-003575,2023-02-19,spicejet,BLR,CCU,01:33,08:06,1.0,1771,A321,211,0.0,Technical,2481
FL-003576,2022-09-24,GoAir,DEL,BLR,04:05,06:49,274.0,1886,B737,128,1.0,Weather,19406
FL-003577,2023-07-08,IndiGo,MAA,DEL,08:55,19:50,202.0,461,A321,75,0.0,Technical,17667
FL-003578,2022-11-18,Air India,BOM,DEL,05:42,15:36,5.0,1815,A321,104,1.0,None,2027
FL-003579,2022-12-05,GoAir,BLR,BLR,03:03,18:47,106.0,1908,B787,245,1.0,ATC,5544
FL-003580,2022-08-02,IndiGo,CCU,BLR,08:46,03:06,-18.0,666,A320,223,1.0,ATC,19291
FL-003581,2022-07-22,Air India,HYD,BLR,01:56,03:45,164.0,2350,B787,164,0.0,Weather,6391
FL-003582,2023-07-25,Air India,BLR,MAA,09:02,11:33,90.0,1096,B787,280,1.0,ATC,3207
FL-003583,2022-09-13,SpiceJet,CCU,CCU,17:28,08:47,211.0,1074,B737,233,0.0,ATC,5737
FL-003584,2023-12-22,Air India,HYD,DEL,11:18,08:10,152.0,256,B787,87,0.0,Crew,11088
FL-003585,2022-06-23,IndiGo,BOM,BOM,14:14,06:58,22.0,1927,B787,92,1.0,None,8291
FL-003586,2022-05-03,Vistara,BOM,CCU,04:09,01:58,5.0,2046,A321,115,0.0,ATC,8422
FL-003587,2023-02-26,IndiGo,MAA,DEL,17:31,02:22,200.0,1520,B787,67,0.0,ATC,3456
FL-003588,2023-01-29,Vistara,CCU,HYD,21:48,23:40,32.0,2301,B787,236,0.0,Weather,10332
FL-003589,2023-09-11,Air India,BLR,CCU,10:56,16:43,221.0,2474,A320,283,1.0,ATC,5244
FL-003590,2023-11-24,GoAir,DEL,HYD,02:37,12:54,,2670,A321,233,0.0,Weather,9052
FL-003591,2022-12-11,GoAir,MAA,BLR,02:43,11:02,266.0,2511,A321,191,0.0,ATC,8238
FL-003592,2023-04-19,IndiGo,,DEL,10:26,,258.0,2216,B787,215,0.0,ATC,14843
FL-003593,2022-11-24,GoAir,MAA,BLR,18:03,20:41,212.0,915,A320,151,0.0,Crew,10096
FL-003594,2023-03-03,GoAir,BLR,MAA,09:24,05:52,285.0,441,B787,169,1.0,Technical,15127
FL-003595,2023-12-06,IndiGo,BLR,HYD,21:33,14:32,139.0,559,B737,179,1.0,Technical,8300
FL-003596,2022-09-16,IndiGo,BOM,MAA,09:49,16:43,87.0,2789,A321,123,1.0,,6611
FL-003597,2022-02-27,IndiGo,BLR,DEL,11:32,07:43,231.0,2253,B787,192,1.0,None,17316
FL-003598,2023-12-10,IndiGo,DEL,CCU,02:56,22:40,289.0,1178,B787,296,1.0,ATC,3749
FL-003599,2023-09-17,Vistara,MAA,BLR,00:38,13:14,173.0,1970,A321,249,1.0,Technical,17927
FL-003600,2023-05-08,Vistara,DEL,DEL,01:59,15:26,244.0,1954,B737,224,0.0,None,8716
FL-003601,2022-08-24,Air India,MAA,CCU,06:16,10:53,215.0,1816,A321,209,0.0,Crew,9411
FL-003602,2023-08-07,IndiGo,BOM,BOM,03:30,06:05,241.0,2705,B737,291,0.0,None,5840
FL-003603,2022-05-03,IndiGo,BLR,HYD,15:45,06:26,88.0,2891,A321,224,,Weather,19265
FL-003604,2023-02-18,SpiceJet,BOM,BLR,05:26,16:01,33.0,1207,B737,176,0.0,Technical,7421
FL-003605,2022-12-21,IndiGo,BOM,CCU,16:22,04:43,190.0,2363,A320,219,0.0,None,7627
FL-003606,2024-01-15,SpiceJet,BLR,BOM,03:02,21:01,147.0,1013,B787,136,1.0,Technical,4512
FL-003607,2023-07-03,Vistara,MAA,HYD,17:23,05:44,246.0,572,B737,174,0.0,Technical,17967
FL-003608,2022-07-11,Vistara,CCU,MAA,04:44,09:48,74.0,1642,B787,112,0.0,Crew,2732
FL-003609,2022-08-09,GoAir,DEL,BLR,03:17,03:52,-20.0,1014,B737,287,0.0,ATC,6013
FL-003610,2022-06-17,IndiGo,BOM,MAA,08:09,17:33,123.0,1257,B737,227,1.0,Weather,9292
FL-003611,2023-10-13,Vistara,CCU,BLR,05:09,18:45,211.0,1233,A320,288,0.0,Crew,17581
FL-003612,2023-06-21,IndiGo,BLR,MAA,21:25,20:47,87.0,974,A321,243,1.0,None,6991
FL-003613,2022-11-08,Vistara,DEL,DEL,17:50,09:51,67.0,1803,B737,285,0.0,,16398
FL-003614,2022-03-10,GoAir,MAA,HYD,07:56,20:38,268.0,274,A320,125,0.0,None,4767
FL-003615,2022-05-10,Air India,DEL,CCU,19:52,16:17,207.0,901,B737,229,1.0,Weather,5102
FL-003616,2023-01-08,SpiceJet,DEL,DEL,21:55,23:17,145.0,675,B787,229,0.0,Weather,18034
FL-003617,2023-11-01,SpiceJet,MAA,DEL,21:13,09:19,205.0,1965,A320,268,1.0,ATC,5106
FL-003618,2023-11-06,Vistara,HYD,BLR,15:16,22:58,240.0,1242,A321,198,1.0,Technical,12696
FL-003619,2022-06-24,GoAir,HYD,BOM,22:35,20:14,269.0,2983,A321,134,1.0,None,14787
FL-003620,2023-06-13,Vistara,,BOM,20:39,00:37,128.0,1696,B787,217,1.0,None,7484
FL-003621,2023-12-22,Air India,DEL,CCU,12:29,04:14,242.0,2682,A321,247,1.0,Technical,5432
FL-003622,2023-02-26,GoAir,CCU,BOM,04:51,00:44,211.0,2284,B737,288,1.0,None,3711
FL-003623,2024-01-07,GoAir,DEL,CCU,04:47,01:36,201.0,2744,A321,208,0.0,Weather,12979
FL-003624,2022-09-21,Vistara,HYD,CCU,03:04,10:47,126.0,2197,B737,100,1.0,None,19107
FL-003625,2023-03-27,Air India,CCU,MAA,20:11,,124.0,310,B787,80,0.0,None,8259
FL-003626,2023-07-24,GoAir,CCU,HYD,12:35,13:06,286.0,1532,B737,199,,None,16389
FL-003627,2023-11-25,IndiGo,HYD,CCU,06:11,03:39,260.0,2902,A320,145,1.0,Technical,2429
FL-003628,2023-07-12,IndiGo,BOM,DEL,11:56,22:45,177.0,1614,A321,128,0.0,ATC,12124
FL-003629,2022-09-22,Air India,HYD,BLR,20:16,10:36,268.0,2984,B737,299,1.0,Crew,8335
FL-003630,2023-08-31,GoAir,BOM,MAA,06:30,18:55,133.0,1755,B737,268,0.0,None,16792
FL-003631,2023-10-07,SpiceJet,DEL,CCU,04:58,20:14,87.0,1457,B737,123,1.0,ATC,5587
FL-003632,2023-06-05,IndiGo,BOM,BLR,22:54,11:33,110.0,2777,B787,284,0.0,None,3369
FL-003633,2024-02-20,SpiceJet,BLR,BLR,22:45,01:54,288.0,2954,B787,165,0.0,Crew,4536
FL-003634,2022-07-16,SpiceJet,BOM,BLR,05:01,15:44,136.0,942,B787,153,1.0,Technical,11629
FL-003635,2022-11-29,GoAir,DEL,MAA,00:52,11:03,117.0,1208,B737,266,0.0,ATC,13203
FL-003636,2022-06-25,GoAir,BLR,CCU,22:39,19:33,34.0,1325,A321,142,1.0,None,6134
FL-003637,2023-06-16,Vistara,HYD,BOM,21:19,01:13,231.0,1274,A321,59,1.0,Technical,6422
FL-003638,2023-10-02,Air India,BOM,MAA,05:55,03:18,270.0,1649,B787,178,1.0,None,14644
FL-003639,2022-04-20,Vistara,DEL,MAA,12:32,14:28,242.0,1548,A320,122,1.0,Technical,15894
FL-003640,2022-08-25,SpiceJet,CCU,HYD,15:32,04:01,42.0,722,B737,136,1.0,Technical,3245
FL-003641,2023-08-22,Vistara,DEL,BLR,06:38,10:39,274.0,454,A320,221,0.0,Weather,18528
FL-003642,2022-02-07,GoAir,CCU,HYD,00:07,19:15,275.0,1106,A320,60,1.0,Technical,13537
FL-003643,2022-11-07,Vistara,MAA,MAA,08:07,02:07,162.0,2499,A320,72,0.0,None,12535
FL-003644,2022-06-16,Air India,BOM,CCU,19:10,13:43,114.0,283,A320,118,1.0,ATC,5618
FL-003645,2023-10-15,Air India,MAA,CCU,18:19,16:59,99.0,1070,B787,198,1.0,Crew,14205
FL-003646,2023-12-27,SpiceJet,DEL,HYD,09:59,05:42,163.0,1834,A321,92,0.0,Technical,17873
FL-003647,2022-02-11,IndiGo,BOM,CCU,09:33,11:33,179.0,1107,B787,61,0.0,None,17006
FL-003648,2023-10-11,Air India,CCU,HYD,21:14,04:29,,2159,B737,133,0.0,ATC,16593
FL-003649,2023-04-20,GoAir,BOM,BLR,22:40,20:47,-8.0,527,A320,171,0.0,ATC,16311
FL-003650,2022-01-16,SpiceJet,HYD,HYD,04:04,03:02,143.0,1860,A320,243,0.0,Weather,13230
FL-003651,2022-02-23,SpiceJet,MAA,MAA,15:12,05:49,136.0,2244,B737,219,0.0,None,2240
FL-003652,2023-11-17,GoAir,CCU,DEL,03:35,13:16,244.0,726,B787,112,1.0,Technical,14312
FL-003653,2022-01-03,GoAir,CCU,BOM,21:53,04:53,260.0,2596,A321,240,1.0,Technical,10940
FL-003654,2022-08-22,IndiGo,BOM,CCU,21:53,07:54,96.0,1002,A321,102,0.0,Technical,12214
FL-003655,2022-01-03,GoAir,BLR,CCU,15:09,15:34,49.0,1536,B737,56,0.0,ATC,3989
FL-003656,2023-01-11,IndiGo,BOM,CCU,20:49,18:04,244.0,2420,A321,165,1.0,Technical,6806
FL-003657,2022-05-03,Vistara,BOM,CCU,10:05,03:52,241.0,2227,A321,278,1.0,Technical,12365
FL-003658,2023-03-28,Air India,BOM,BOM,08:46,06:41,107.0,771,A320,265,0.0,Crew,4073
FL-003659,2022-05-21,IndiGo,BOM,BOM,15:11,05:42,,2246,A320,209,0.0,None,19435
FL-003660,2024-03-04,GoAir,BOM,BOM,06:27,18:34,172.0,1795,A321,180,1.0,ATC,18790
FL-003661,2024-03-06,IndiGo,BLR,MAA,03:55,23:37,205.0,2688,B737,58,0.0,None,18598
FL-003662,2024-01-01,Air India,MAA,DEL,21:59,21:27,93.0,349,B737,64,0.0,Technical,2073
FL-003663,2023-07-20,GoAir,HYD,BOM,14:38,19:47,262.0,2783,A321,78,0.0,ATC,11732
FL-003664,2023-10-17,Vistara,CCU,HYD,05:16,04:51,77.0,2403,A320,211,1.0,None,5351
FL-003665,2022-08-27,SpiceJet,MAA,BOM,02:59,07:17,186.0,553,B737,239,0.0,Crew,10561
FL-003666,2022-06-30,GoAir,BOM,HYD,23:22,22:32,105.0,2979,A320,192,1.0,ATC,11596
FL-003667,2023-05-18,IndiGo,DEL,MAA,22:00,03:51,254.0,508,A321,140,1.0,Weather,6832
FL-003668,2024-01-02,GoAir,BOM,BLR,12:47,07:11,227.0,1969,A320,109,1.0,Weather,18101
FL-003669,2022-12-03,Air India,CCU,BOM,22:05,20:45,254.0,516,A320,154,0.0,Technical,6959
FL-003670,2022-02-10,GoAir,CCU,BOM,14:18,20:39,31.0,2631,B787,149,1.0,Weather,8617
FL-003671,2023-05-23,SpiceJet,HYD,BLR,01:28,19:52,56.0,1897,A320,204,0.0,ATC,5276
FL-003672,2023-03-25,Air India,HYD,HYD,22:43,11:41,299.0,427,B737,254,1.0,None,7166
FL-003673,2022-03-04,IndiGo,MAA,BLR,17:32,10:31,277.0,913,B787,54,0.0,Weather,10286
FL-003674,2024-01-22,Air India,MAA,DEL,15:26,07:14,153.0,1647,A321,98,0.0,None,4617
FL-003675,2023-02-11,Air India,MAA,DEL,21:05,13:23,167.0,1673,A321,220,0.0,Weather,7574
FL-003676,2022-06-02,Vistara,DEL,CCU,04:08,13:19,258.0,2468,B787,144,,Technical,14120
FL-003677,2022-06-10,Vistara,BLR,DEL,15:26,22:46,54.0,1805,B787,203,1.0,None,4323
FL-003678,2022-06-14,Vistara,BOM,BLR,21:08,10:46,290.0,1031,A320,200,0.0,Crew,5705
FL-003679,2023-11-27,IndiGo,DEL,HYD,15:32,12:37,96.0,492,A320,174,0.0,Weather,15055
FL-003680,2023-11-09,Vistara,DEL,CCU,21:48,06:26,229.0,1046,A321,97,0.0,Weather,6479
FL-003681,2023-09-20,Air India,BOM,HYD,15:42,23:45,222.0,327,A320,242,0.0,ATC,17133
FL-003682,2023-08-17,Air India,MAA,BLR,06:59,01:00,253.0,1982,B737,257,0.0,ATC,7887
FL-003683,2023-05-21,IndiGo,DEL,DEL,23:51,18:09,267.0,500,B737,193,1.0,ATC,2200
FL-003684,2023-07-19,GoAir,HYD,HYD,10:46,03:21,123.0,2972,A320,155,0.0,None,-12983
FL-003685,2022-07-30,Vistara,BOM,CCU,03:46,04:49,81.0,2399,B737,283,0.0,None,5991
FL-003686,2022-12-21,GoAir,HYD,BOM,09:45,10:24,0.0,770,A320,222,1.0,Weather,5033
FL-003687,2022-10-15,GoAir,DEL,HYD,15:30,19:16,10.0,403,A321,250,1.0,Crew,3653
FL-003688,2023-03-11,IndiGo,BOM,HYD,02:26,09:43,83.0,504,A321,218,0.0,ATC,8093
FL-003689,2023-12-22,Vistara,CCU,CCU,05:02,02:16,151.0,2387,A320,149,1.0,Weather,13994
FL-003690,2023-03-08,Vistara,MAA,DEL,18:45,23:32,45.0,2337,B787,240,0.0,ATC,17792
FL-003691,2023-01-03,GoAir,HYD,BLR,18:51,16:12,128.0,1800,A321,281,1.0,Crew,15398
FL-003692,2023-04-13,Vistara,DEL,BLR,13:22,04:01,184.0,1471,A321,147,0.0,Crew,15935
FL-003693,2024-02-17,Air India,MAA,BOM,11:00,12:40,92.0,2446,A321,201,1.0,Technical,3510
FL-003694,2023-03-16,IndiGo,CCU,BLR,15:16,05:27,40.0,301,A321,191,0.0,Weather,6642
FL-003695,2022-12-19,IndiGo,,BOM,12:38,12:25,-11.0,795,B737,212,1.0,None,16138
FL-003696,2023-12-26,GoAir,BLR,MAA,01:28,23:30,173.0,1147,B737,80,0.0,ATC,8728
FL-003697,2023-10-22,GoAir,DEL,BOM,22:10,04:17,227.0,2966,B787,141,1.0,Technical,18878
