post_id,post_date,platform,author_id,content_type,likes,comments,shares,reach,impressions,engagement_rate,followers_at_post,hashtag_count,is_sponsored,sentiment
POST-00002991,2023-03-20 02:00:00,Facebook,USER-00158,Reel,98438.0,1176.0,4259,717480,502094,1.2237688111945673,797306,3.0,0,Neutral
POST-00002992,2024-08-05 08:00:00,instagram,USER-00062,Video,18691.0,4989.0,3061,576978,1316934,0.7206447775403169,486048,20.0,0,Neutral
POST-00002993,2024-07-10 03:00:00,Instagram,USER-01670,Story,93795.0,3281.0,1442,640680,1928276,4.13427231115222,382902,19.0,1,Positive
POST-00002994,2023-03-04 19:00:00,Instagram,USER-01975,Video,72799.0,3559.0,2284,22809,1832143,2.446993067197911,868448,26.0,1,Negative
POST-00002995,2023-12-24 16:00:00,Instagram,USER-01453,Text,78438.0,883.0,8905,143218,1409313,14.930890909541926,202438,16.0,1,Negative
POST-00002996,2023-07-16 17:00:00,Twitter,USER-00286,Image,68876.0,1596.0,2199,96989,115547,7.848923547508424,565664,2.0,1,Negative
POST-00002997,2023-10-11 13:00:00,Facebook,USER-00369,Story,19031.0,1223.0,2974,268054,376103,4.912947657752803,693192,20.0,0,Positive
POST-00002998,2023-01-23 05:00:00,Facebook,USER-01554,Story,16584.0,329.0,8654,620069,1350252,10.214149484602892,903123,28.0,0,Neutral
POST-00002999,2023-01-31 02:00:00,Instagram,USER-01986,Text,44480.0,,1583,733945,504593,14.035175605756226,415327,29.0,1,Positive
POST-00003000,2023-11-12 17:00:00,TikTok,USER-00534,Text,51834.0,2716.0,5060,914361,761940,13.364745103991678,469111,21.0,0,Neutral
POST-00003001,2023-09-01 05:00:00,TikTok,USER-00152,Story,91772.0,4799.0,8226,465243,1404712,6.238013748391785,148174,19.0,0,Negative
POST-00003002,2023-05-10 06:00:00,Twitter,USER-00118,Story,38783.0,2009.0,7229,844096,418429,0.33959655897779273,87160,20.0,1,Neutral
POST-00003003,2024-02-28 02:00:00,TikTok,USER-00381,Text,38703.0,3786.0,2976,978168,115507,7.678965131037053,516833,6.0,0,Positive
POST-00003004,2024-05-01 12:00:00,Facebook,USER-01071,Text,56611.0,3941.0,5585,61287,1459128,4.722952610389274,490809,26.0,1,Neutral
POST-00003005,2024-06-02 10:00:00,TikTok,USER-00200,Reel,39888.0,491.0,447,304973,1890203,10.996844717694623,763432,27.0,0,Negative
POST-00003006,2023-04-01 01:00:00,Facebook,USER-01898,Image,84972.0,4306.0,9253,229914,1974239,7.19780748044756,611663,23.0,1,Positive
POST-00003007,2023-09-15 13:00:00,TikTok,USER-00763,Text,55253.0,3525.0,2266,448703,501119,8.807364724294747,594745,6.0,1,Negative
POST-00003008,2024-03-24 13:00:00,TikTok,USER-00022,Reel,51672.0,4929.0,9182,546761,903555,13.672369185956128,50399,0.0,1,Negative
POST-00003009,2023-12-09 01:00:00,TikTok,USER-00224,Reel,20699.0,2851.0,5191,554607,1364937,5.679570600273756,107501,13.0,0,Negative
POST-00003010,2023-01-27 01:00:00,LinkedIn,USER-00711,Image,78507.0,2656.0,4196,2556,1068223,6.945079396395787,922461,12.0,1,Negative
POST-00003011,2024-02-10 19:00:00,Instagram,USER-01021,Text,70080.0,1535.0,9465,98405,1414376,6.701518301824489,199405,10.0,1,Negative
POST-00003012,2024-06-24 10:00:00,LinkedIn,USER-01918,Reel,68407.0,4409.0,8442,534117,704966,11.088655968339909,763414,20.0,0,Positive
POST-00003013,2023-02-11 13:00:00,LinkedIn,USER-01005,Image,95381.0,2139.0,1438,585467,1118585,7.473939378757039,952196,14.0,1,Negative
POST-00003014,2024-06-27 03:00:00,Instagram,USER-01477,Story,29640.0,4028.0,1350,182251,990391,0.4833670784135541,655784,7.0,1,Negative
POST-00003015,2024-02-23 01:00:00,LinkedIn,USER-01075,Reel,76774.0,1334.0,1004,343222,362057,14.134710872621206,909720,25.0,0,Neutral
POST-00003016,2024-05-30 23:00:00,LinkedIn,USER-00870,Video,9042.0,2051.0,6789,759912,567904,14.994035728622245,199902,5.0,1,Neutral
POST-00003017,2023-06-12 14:00:00,TikTok,USER-01689,Text,63207.0,3471.0,8123,125516,1554701,9.741732598915783,452281,20.0,1,Negative
POST-00003018,2023-06-19 16:00:00,Instagram,USER-01722,Story,6571.0,1394.0,7505,74790,1732785,6.832888231875888,514383,27.0,1,Positive
POST-00003019,2024-03-14 10:00:00,TikTok,USER-00604,Story,51553.0,3525.0,9268,298408,884160,6.907522483399243,85022,19.0,0,Positive
POST-00003020,2023-06-17 17:00:00,TikTok,USER-00255,Reel,81815.0,1177.0,6684,793608,268260,14.489275523280426,782810,16.0,1,Neutral
POST-00003021,2024-01-21 01:00:00,LinkedIn,USER-00055,Text,22948.0,516.0,7687,507319,837628,5.443776485196409,715376,18.0,0,Positive
POST-00003022,2023-06-21 17:00:00,Twitter,USER-01430,Reel,25584.0,383.0,6222,555570,716881,1.3886946095660306,387687,16.0,1,Neutral
POST-00003023,2023-06-08 17:00:00,TikTok,USER-00150,Image,17510.0,3317.0,6681,105841,577752,10.105700311791917,447263,27.0,1,Neutral
POST-00003024,2023-08-03 12:00:00,Twitter,USER-01263,Video,75641.0,2071.0,8706,896802,225606,2.6863876470287007,697524,26.0,0,Negative
POST-00003025,2023-02-16 04:00:00,TikTok,USER-01377,Image,49426.0,3344.0,8117,533076,1844298,7.010437112932515,306617,12.0,0,Neutral
POST-00003026,2023-01-15 04:00:00,LinkedIn,USER-00727,Video,59859.0,3162.0,6757,706248,1194507,0.5547425351970081,842911,19.0,0,Neutral
POST-00003027,2024-07-14 23:00:00,TikTok,USER-01367,Story,78893.0,1429.0,7247,793136,368078,8.936535757540298,677250,12.0,0,Negative
POST-00003028,2024-03-03 16:00:00,Twitter,USER-01252,Reel,99719.0,141.0,9144,923077,629527,14.94953418087938,200599,12.0,1,Positive
POST-00003029,2023-06-05 08:00:00,Facebook,USER-00189,Image,25427.0,914.0,8789,840110,1741367,0.6864717595114067,901118,19.0,0,Negative
POST-00003030,2024-01-12 05:00:00,TikTok,USER-00320,Image,27136.0,906.0,9344,853471,199702,1.1211345636856325,315868,4.0,1,Neutral
POST-00003031,2023-10-23 21:00:00,Instagram,USER-00012,Image,75908.0,1995.0,1801,322024,1820823,7.591385352217125,692046,1.0,0,Positive
POST-00003032,2024-06-22 06:00:00,LinkedIn,USER-00582,Video,59334.0,2801.0,3411,985607,96845,8.106700800372415,404968,20.0,1,Positive
POST-00003033,2023-01-24 08:00:00,TikTok,USER-01019,Story,79865.0,3147.0,2998,809005,365860,4.406433564460996,691604,1.0,1,Positive
POST-00003034,2023-01-18 05:00:00,LinkedIn,USER-00837,Image,50904.0,809.0,4332,206023,1582848,5.248009399047261,903669,8.0,0,Positive
POST-00003035,2024-05-29 06:00:00,TikTok,USER-00155,Story,81166.0,356.0,8466,228556,1952529,5.3629304183993725,857083,16.0,0,Neutral
POST-00003036,2023-11-15 00:00:00,Instagram,USER-00014,Reel,8622.0,,3306,337891,1557454,4.3607672549438234,882105,0.0,0,Neutral
POST-00003037,2024-06-12 02:00:00,LinkedIn,USER-00644,Story,14472.0,184.0,1200,257568,84695,13.09012364244402,339801,15.0,1,Positive
POST-00003038,2023-05-01 22:00:00,TikTok,USER-01925,Video,3795.0,4061.0,2402,892299,1334820,4.012202605074422,775901,,1,Neutral
POST-00003039,2024-01-22 04:00:00,Instagram,USER-01427,Video,33214.0,3786.0,4610,531045,1622051,14.149884267346922,515570,20.0,0,Negative
POST-00003040,2023-03-04 23:00:00,Instagram,USER-00689,Video,56556.0,214.0,3228,786761,589555,2.4946096919943397,940972,9.0,0,Negative
POST-00003041,2023-12-17 19:00:00,Twitter,USER-01155,Image,20209.0,4157.0,8581,74929,142051,6.092753678641273,463099,10.0,0,Negative
POST-00003042,2024-03-09 07:00:00,Facebook,USER-00670,Text,24378.0,3926.0,5100,300749,1172237,8.07053774647082,34939,18.0,0,Neutral
POST-00003043,2023-12-03 19:00:00,Facebook,USER-01817,Image,29564.0,4740.0,2224,282224,707162,10.946664951016423,209420,5.0,0,Neutral
POST-00003044,2023-12-04 08:00:00,TikTok,USER-01186,Reel,66416.0,2182.0,2024,57058,1507016,11.978280720343776,839602,27.0,0,Positive
POST-00003045,2023-11-13 18:00:00,LinkedIn,USER-00375,Image,11642.0,2558.0,1350,350024,383443,9.466111692664473,833298,1.0,1,Negative
POST-00003046,2024-05-27 03:00:00,LinkedIn,USER-00418,Text,78400.0,1635.0,7356,900969,874295,12.820491137440396,546943,9.0,0,Negative
POST-00003047,2024-02-23 21:00:00,Facebook,USER-01152,Story,17617.0,140.0,5082,635738,362218,5.768863857874676,502487,0.0,0,Positive
POST-00003048,2023-08-11 11:00:00,Facebook,USER-00619,Reel,,275.0,6307,621712,808535,7.289944041965415,981540,23.0,1,Neutral
POST-00003049,2023-07-18 04:00:00,LinkedIn,USER-01832,Image,76292.0,4123.0,267,416996,369510,14.70948969157959,983862,17.0,0,Neutral
POST-00003050,2024-05-19 04:00:00,Instagram,USER-00573,Reel,69180.0,4667.0,5929,-811293,1041012,2.050661304516328,859544,1.0,0,Negative
POST-00003051,2023-08-30 02:00:00,Facebook,USER-01611,Text,3955.0,1851.0,7300,329667,660481,6.096139986315531,707907,28.0,0,Positive
POST-00003052,2024-05-21 12:00:00,Facebook,USER-00741,Story,36241.0,4548.0,2595,15794,58151,0.8379426933038875,471350,17.0,0,Neutral
POST-00003053,2024-03-22 18:00:00,LinkedIn,USER-00363,Reel,36896.0,152.0,4459,663556,218804,13.579526446344685,864705,25.0,0,Negative
POST-00003054,2023-11-26 00:00:00,TikTok,USER-00997,Text,45861.0,1188.0,135,613372,929377,7.5728990892322265,598346,28.0,1,Positive
POST-00003055,2023-11-29 05:00:00,Twitter,USER-01420,Image,9122.0,341.0,7393,479359,1003637,10.10902909849757,547692,6.0,0,Negative
POST-00003056,2023-10-10 05:00:00,Facebook,USER-01941,Video,50163.0,4151.0,1711,619292,725988,8.787871364245698,498904,10.0,1,Positive
POST-00003057,2023-06-17 22:00:00,LinkedIn,USER-00719,Video,19346.0,2195.0,5054,991600,919040,13.394692687214468,646736,22.0,1,Negative
POST-00003058,2024-06-06 15:00:00,LinkedIn,USER-01936,Story,76607.0,1970.0,3216,751121,1340671,3.3634220591518154,729143,13.0,0,Negative
POST-00003059,2023-12-16 07:00:00,Twitter,USER-00768,Reel,22265.0,4420.0,2976,751583,179977,14.381754541301646,769712,27.0,0,Neutral
POST-00003060,2024-04-03 17:00:00,TikTok,USER-01618,Reel,85140.0,3856.0,1007,604754,1694299,7.294380104624273,936244,8.0,1,Positive
POST-00003061,2023-08-04 08:00:00,Twitter,USER-00782,Text,58510.0,4118.0,8543,452748,1011039,11.371718446749638,100061,0.0,0,Neutral
POST-00003062,2024-08-19 00:00:00,Facebook,USER-01895,Video,151.0,1047.0,2260,179876,744578,12.453020666123432,861093,8.0,0,Neutral
POST-00003063,2023-02-04 07:00:00,Instagram,USER-01572,Reel,41723.0,2282.0,8297,222706,1011183,2.363327836640927,521737,12.0,1,Neutral
POST-00003064,2023-11-15 11:00:00,Instagram,USER-00188,Video,8642.0,2832.0,5392,513984,1824109,4.792693711262276,593423,9.0,0,Positive
POST-00003065,2023-06-09 02:00:00,Twitter,USER-00332,Text,60173.0,4552.0,778,101760,873923,7.3993071177468535,934046,2.0,0,Neutral
POST-00003066,2024-08-03 04:00:00,Twitter,USER-00594,Text,4057.0,398.0,3281,513778,1014041,12.000423386590853,528985,22.0,0,Positive
POST-00003067,2024-02-15 23:00:00,Twitter,USER-01748,Image,98478.0,168.0,6853,259215,203405,0.774345972401897,469703,19.0,0,Neutral
POST-00003068,2024-08-03 17:00:00,Twitter,USER-01460,Text,43371.0,2389.0,6176,177481,1271546,5.964622236505835,223105,12.0,0,Negative
POST-00003069,2023-12-31 12:00:00,TikTok,USER-01761,Image,6767.0,1376.0,3187,229366,18181250,7.535685827067365,917236,21.0,0,Positive
POST-00003070,2023-01-18 03:00:00,Instagram,USER-00356,Story,29006.0,1523.0,3323,660975,720115,2.1254161697238567,881559,10.0,0,Positive
POST-00003071,2024-06-19 04:00:00,LinkedIn,USER-01937,Video,96703.0,2614.0,9117,789008,1502254,5.087137099153444,492851,29.0,0,Negative
POST-00003072,2024-01-23 23:00:00,Instagram,USER-01135,Image,22526.0,3626.0,7385,842447,82776,9.73280338394613,768702,27.0,0,Negative
POST-00003073,2024-06-22 23:00:00,Facebook,USER-00800,Video,34368.0,1288.0,8098,288323,1853813,14.86184416500155,126738,26.0,0,Neutral
POST-00003074,2024-01-21 22:00:00,Facebook,USER-01800,Video,44702.0,1699.0,3443,985648,760342,0.732540305278947,29510,18.0,1,Neutral
POST-00003075,2023-07-05 16:00:00,Instagram,USER-01167,Image,44377.0,3048.0,9823,659876,753972,14.910266998328513,500524,16.0,0,Positive
POST-00003076,2023-06-28 22:00:00,Instagram,USER-01909,Image,23060.0,2417.0,6117,113701,1349329,13.2362879817202,300639,7.0,1,Positive
POST-00003077,2024-02-26 21:00:00,TikTok,USER-00392,Story,6334.0,236.0,2184,258485,1516581,11.492968043814255,518671,23.0,1,Neutral
POST-00003078,2023-12-28 17:00:00,Instagram ,USER-00669,Image,64597.0,1487.0,7807,179610,8901,13.90760144792118,644902,19.0,1,Positive
POST-00003079,2024-07-01 05:00:00,Instagram,USER-01481,Reel,71834.0,2646.0,1764,921701,311478,7.57259758726633,805829,6.0,0,Negative
POST-00003080,2023-05-20 18:00:00,LinkedIn,USER-00675,Story,10664.0,3590.0,5973,92379,745233,8.091184841286376,792067,26.0,0,Neutral
POST-00003081,2023-09-26 07:00:00,TikTok,USER-01192,Text,93836.0,2786.0,1102,202707,1655050,3.8061751092234335,812099,12.0,1,Positive
POST-00003082,2023-07-18 00:00:00,LinkedIn,USER-00847,Video,53405.0,629.0,2933,847791,1067138,11.441992737747942,1544,7.0,0,Negative
POST-00003083,2023-12-30 13:00:00,Twitter,USER-00475,Video,62446.0,4300.0,2790,714800,1085368,12.536044760756122,875997,17.0,0,Neutral
POST-00003084,2024-02-08 20:00:00,Facebook,USER-01234,Reel,91535.0,1479.0,7091,107275,1767650,10.310958785592799,13934,15.0,0,Neutral
POST-00003085,2024-06-20 16:00:00,Instagram,USER-00309,Text,12297.0,3840.0,5119,286097,1284065,14.542792506455513,432002,10.0,1,Positive
POST-00003086,2024-02-13 16:00:00,Facebook,USER-00650,Text,58634.0,3677.0,4434,818545,1572344,8.717767017356145,505214,6.0,0,Positive
POST-00003087,2024-06-14 11:00:00,Twitter,USER-01930,Image,56762.0,3088.0,6901,663340,1610544,14.530280985153828,483694,23.0,0,Positive
POST-00003088,2023-10-15 21:00:00,Facebook,USER-01967,Image,83475.0,2447.0,9332,197570,1621946,1.2139161960889906,696131,27.0,0,Neutral
POST-00003089,2024-06-09 21:00:00,TikTok,USER-01137,Image,,4213.0,4094,101467,88982,6.2441078293565235,460478,8.0,0,Negative
POST-00003090,2023-03-10 05:00:00,Twitter,USER-01619,Reel,44930.0,2012.0,6978,546166,760170,5.6164499428178,442052,22.0,1,Positive
POST-00003091,2023-02-19 23:00:00,Instagram,USER-00179,Text,72818.0,1134.0,935,758623,765869,9.111427141133632,632963,4.0,0,Positive
POST-00003092,2023-02-04 06:00:00,Instagram,USER-01316,Text,30882.0,2197.0,7463,372028,914696,7.1203539990459905,903414,14.0,0,Negative
POST-00003093,2023-05-29 02:00:00,Twitter,USER-00656,Image,50982.0,123.0,3548,439830,706593,8.544315713718818,255647,26.0,1,Positive
POST-00003094,2023-02-08 21:00:00,Facebook,USER-00921,Image,98943.0,,2144,287425,1337223,11.036598682269872,240799,22.0,1,Negative
POST-00003095,2024-07-27 12:00:00,Facebook,USER-00580,Image,29341.0,3653.0,3728,276070,1130212,1.732953824935675,962142,14.0,1,Positive
POST-00003096,2024-01-02 12:00:00,Instagram,USER-01848,Reel,78713.0,1720.0,79,560822,1276957,9.129491742818495,647423,15.0,0,Neutral
POST-00003097,2023-12-31 20:00:00,Facebook,USER-00650,Image,45555.0,520.0,5541,814667,1848238,14.214819206264863,185902,9.0,0,Neutral
POST-00003098,2024-08-05 22:00:00,Facebook,USER-00930,Image,99507.0,3863.0,4680,76178,1705342,14.145443757630485,403809,21.0,1,Neutral
POST-00003099,2023-02-24 21:00:00,Facebook,USER-00583,Image,94469.0,58.0,3450,709450,665983,10.757933659487435,346729,13.0,0,Positive
POST-00003100,2024-01-17 05:00:00,Twitter,USER-00401,Video,82824.0,1103.0,7078,491281,919547,5.591873089089298,487199,6.0,0,Neutral
POST-00003101,2023-12-04 00:00:00,TikTok,USER-00093,Image,25199.0,1531.0,200,342716,47059,3.55990338245502,715036,18.0,0,Positive
POST-00003102,2023-07-01 10:00:00,TikTok,USER-00220,Text,86679.0,191.0,8131,743548,756483,14.717897350880405,757240,14.0,1,Positive
POST-00003103,2023-06-15 08:00:00,TikTok,USER-00334,Image,83671.0,2530.0,4605,446593,1751128,11.432259372410908,979907,9.0,1,Neutral
POST-00003104,2024-05-09 08:00:00,TikTok,USER-01358,Image,32614.0,4034.0,7847,12639,399081,1.9831552506023387,200745,25.0,0,Positive
POST-00003105,2024-01-23 18:00:00,Facebook,USER-01641,Reel,74704.0,3453.0,9871,152447,674170,5.3092231213699765,137277,29.0,1,Positive
POST-00003106,2023-06-10 20:00:00,Instagram,USER-01447,Story,64934.0,1031.0,5376,720434,698259,14.50850242765772,519331,16.0,1,Negative
POST-00003107,2024-04-25 18:00:00,Facebook,USER-00631,Image,95028.0,1218.0,180,214247,1125780,3.522295239572598,526170,11.0,1,Neutral
POST-00003108,2024-02-12 06:00:00,TikTok,USER-01265,Video,69975.0,4246.0,6378,448950,926235,14.893145080784999,348417,14.0,1,Neutral
POST-00003109,2024-01-22 00:00:00,Facebook,USER-00365,Reel,,3212.0,9988,38937,1178150,9.769797967920196,920079,19.0,0,Neutral
POST-00003110,2023-04-21 19:00:00,Facebook,USER-01701,Story,73154.0,4245.0,6422,86758,540957,3.863156590731692,666459,25.0,0,Negative
POST-00003111,2023-12-07 07:00:00,Instagram,USER-00140,Story,77786.0,1789.0,5049,431286,1138210,11.15181830280651,362562,16.0,1,Positive
POST-00003112,2023-08-12 18:00:00,LinkedIn,USER-01689,Reel,3056.0,1733.0,4022,334188,300423,3.001718204758661,164273,16.0,1,Negative
POST-00003113,2024-08-06 20:00:00,LinkedIn,USER-01027,Image,46708.0,4653.0,874,841654,1132238,8.092914291143174,553246,7.0,1,Positive
POST-00003114,2023-03-30 15:00:00,Instagram,USER-00245,Story,40472.0,2747.0,8521,823730,1289449,13.588365968671983,825473,8.0,1,Neutral
POST-00003115,2024-08-14 12:00:00,Instagram,USER-01569,Video,46906.0,3209.0,8437,150043,265357,4.790916409492831,698596,25.0,1,Negative
POST-00003116,2023-06-07 19:00:00,TikTok,USER-00579,Image,75749.0,67.0,2398,475289,224533,2.908529630415597,931785,13.0,1,Neutral
POST-00003117,2024-05-02 20:00:00,Facebook,USER-00048,Text,79873.0,2339.0,7625,313382,1941174,14.843898381939763,315169,2.0,0,Neutral
POST-00003118,2023-10-06 16:00:00,LinkedIn,USER-00027,Video,24055.0,3289.0,3661,371375,1099376,4.214729776764179,43443,8.0,1,Negative
POST-00003119,2023-10-16 02:00:00,LinkedIn,USER-00841,Image,51541.0,2044.0,9344,487471,1846961,8.801242348081146,523352,21.0,1,Neutral
POST-00003120,2024-02-23 13:00:00,Instagram,USER-01861,Story,30618.0,482.0,5183,454876,2760,1.2035708341538047,1572,27.0,0,Positive
POST-00003121,2024-04-07 06:00:00,Twitter,USER-00939,Text,63632.0,3113.0,6691,215234,1526695,7.286954271180694,417967,2.0,1,Negative
POST-00003122,2024-02-25 14:00:00,TikTok,USER-01854,Story,8776.0,4980.0,1606,340331,1469410,2.6105439986933026,485184,17.0,1,Negative
POST-00003123,2024-01-12 09:00:00,Facebook,USER-01205,Reel,81132.0,827.0,2821,309330,178936,14.46012699473653,800228,11.0,0,Negative
POST-00003124,2023-06-03 07:00:00,TikTok,USER-01549,Image,43040.0,1310.0,1968,538528,134206,7.72957502601362,26514,28.0,1,Neutral
POST-00003125,2023-10-04 09:00:00,LinkedIn,USER-00643,Reel,90815.0,4019.0,2889,476376,897598,7.6995064607225085,756451,6.0,1,Positive
POST-00003126,2023-08-09 03:00:00,Instagram,USER-00786,Reel,93234.0,3589.0,4805,252923,646989,8.968381752085046,844788,28.0,0,Negative
POST-00003127,2024-03-29 15:00:00,Instagram,USER-01763,Image,88544.0,3588.0,5172,551943,234705,11.500579978154766,197263,25.0,0,Positive
POST-00003128,2024-07-14 01:00:00,LinkedIn,USER-01446,Story,60803.0,1852.0,8660,34203,515538,2.7256314998675513,483984,26.0,1,Neutral
POST-00003129,2023-04-10 11:00:00,TikTok,USER-01710,Image,23761.0,2661.0,7267,765892,1440529,7.000050177942978,829006,1.0,0,Positive
POST-00003130,2023-09-01 13:00:00,LinkedIn,USER-01479,Reel,39247.0,1918.0,1052,87252,1445262,10.900519063298702,117527,25.0,0,Negative
POST-00003131,2023-08-31 21:00:00,Twitter,USER-00627,Image,20704.0,886.0,3195,394225,1449536,14.83581634775351,845775,12.0,0,Neutral
POST-00003132,2024-04-27 13:00:00,Facebook,USER-01027,Text,46773.0,3046.0,6431,197707,700748,5.937452555368684,898121,15.0,0,Neutral
POST-00003133,2024-03-11 18:00:00,LinkedIn,USER-00248,Video,22826.0,4981.0,2125,797628,1028332,3.3112636415383525,662644,29.0,0,Positive
POST-00003134,2024-08-04 07:00:00,TikTok,USER-01989,Video,56150.0,4589.0,6659,583082,1199565,13.240927132020522,194063,20.0,1,Neutral
POST-00003135,2024-05-25 12:00:00,TikTok,USER-01799,Story,12727.0,4263.0,1026,956776,1083276,11.656927308629315,260551,28.0,1,Negative
POST-00003136,2024-08-23 14:00:00,Twitter,USER-00181,Image,12479.0,,9992,535701,1560343,1.6358589858753874,227568,21.0,0,Positive
POST-00003137,2023-02-22 00:00:00,LinkedIn,USER-01222,Story,12238.0,3630.0,8572,993106,1138925,1.309143701157699,105961,24.0,1,Negative
POST-00003138,2024-04-11 03:00:00,LinkedIn,USER-00969,Video,18063.0,4861.0,6387,301051,778295,2.2874843750799636,438898,6.0,1,Positive
POST-00003139,2023-01-29 04:00:00,LinkedIn,USER-00497,Video,70459.0,2173.0,5231,995660,1106467,0.934432830577876,995150,29.0,1,Positive
POST-00003140,2024-05-06 12:00:00,Facebook,USER-00593,Story,87175.0,14.0,5077,455604,22908,6.673316616353176,387868,23.0,1,Positive
POST-00003141,2023-08-10 11:00:00, Instagram ,USER-01141,Image,54131.0,974.0,675,884237,52065,8.703966961122797,58760,5.0,1,Positive
POST-00003142,2023-11-28 01:00:00,Twitter,USER-00903,Text,30004.0,4153.0,4744,923653,454615,6.121047117599424,653120,15.0,0,Positive
