sensor_id,timestamp,location,temperature_c,humidity_pct,pressure_hpa,vibration,battery_level,signal_strength,error_code,operational_status
SENSOR-0082,2024-11-07 13:29:00,Office,28.462088277086238,54.39333049757547,1074.1279084997318,0.05298557481552724,,-59,3,Normal
SENSOR-0074,2024-09-24 22:50:00,Lab,20.924121265662503,27.981787351003263,900.1131280234351,3.6688853828630377,82.53182254932955,-56,2,Normal
SENSOR-0088,2024-11-21 23:09:00,Factory A,25.74916471509652,54.88209830193193,1026.7087942037474,2.002190908460366,4.410527917461716,-73,0,Warning
SENSOR-0096,2024-07-14 04:54:00,Factory B,29.151151903128586,50.13398642378753,1086.15217561155,9.557335675581168,82.50005990712218,-91,0,Warning
SENSOR-0060,2024-04-24 18:02:00,Office,8.035221820287735,67.26523410496416,984.5834712508265,6.43211096625048,63.070364748011485,-48,1,Critical
SENSOR-0037,2024-10-27 00:59:00,Lab,59.81918789024981,52.5945472216981,1012.8912806106847,3.4849562647370993,87.89033772745853,-62,0,Critical
SENSOR-0061,2024-07-10 15:09:00,Office,74.67575419808887,72.70310117567018,934.1104556123571,1.7466773148218306,66.04688261620495,-66,0,Warning
SENSOR-0034,2024-08-08 11:35:00,Factory B,1.2771029517015204,52.946857625102545,915.8890720043592,1.9105085604287741,59.59155590896498,-43,1,Critical
SENSOR-0087,2024-06-22 02:25:00,Office,21.880471447239056,56.34165531673276,919.7188501829312,5.609100629475319,80.28944930299697,-67,0,Warning
SENSOR-0058,2024-01-11 20:20:00,Factory A,56.68769251756849,20.88991717079339,997.7003431856822,3.334186503660587,40.79434748006815,-39,3,Warning
SENSOR-0060,2024-12-19 12:41:00,Factory B,60.35036907227875,20.98002760474431,904.3049610932982,9.32913401188195,92.8250094935485,-35,0,Normal
SENSOR-0021,2024-01-03 22:28:00,Lab,54.520785058029006,76.90768138044956,1059.8417566917215,1.1488988690164348,84.96279441022953,-73,0,Normal
SENSOR-0018,2024-07-14 05:24:00,Warehouse,11.585570366440638,97.71274713721579,926.8075568496158,2.694229655153854,37.95126426899095,-58,1,Critical
SENSOR-0095,2024-08-08 03:09:00,Factory B,36.66147057778408,61.319822498905225,1075.3141289061691,2.6991765598524897,18.691916361653703,-76,1,Warning
SENSOR-0045,2024-07-28 17:17:00,Factory A,44.24256778987177,60.7641119537768,1056.505648217573,7.16911018641884,88.0154538082507,-87,2,Critical
SENSOR-0032,2024-05-04 20:35:00,Office,77.66030664897742,38.145138415715806,1002.1204558854367,2.639379578875393,81.72506824342763,-66,1,Critical
SENSOR-0097,2024-08-06 09:49:00,Lab,79.2081594187488,22.56478223690694,1061.323896249607,6.343894025233528,98.32387774502116,-52,0,Critical
SENSOR-0051,2024-10-12 13:42:00,Warehouse,76.68502609519564,91.31097708433694,1035.779738257781,9.50997046128958,11.5795677108943,-33,1,Normal
SENSOR-0054,2024-11-12 19:04:00,Warehouse,50.42294494452577,25.685123204974268,1093.1095661688569,5.615598298113688,39.93833466984506,-56,1,Normal
SENSOR-0005,2024-04-16 05:08:00,Factory B,28.412911716777813,63.64977570391335,1097.2394469820558,0.09279350696859145,40.72491332318422,-79,0,Warning
SENSOR-0030,2024-11-22 12:11:00,Factory A,18.350839243072013,54.663578757993136,914.3162400271895,3.8706291216443556,49.19607170249165,-91,0,Warning
SENSOR-0042,2024-03-07 10:37:00,Factory A,66.04793802951244,48.220130165557904,931.8206691884153,7.043219676174014,22.293121715561814,-94,0,Normal
SENSOR-0043,2024-08-01 17:07:00,Factory A,79.91646783674554,69.6784393486262,972.7689823608324,7.42033683815248,12.290728905343018,-92,0,Normal
SENSOR-0052,2024-08-23 20:15:00,Factory B,75.94631263919598,76.90793663306849,921.3179915008914,6.7348313638903985,49.68618888756251,-56,0,Normal
SENSOR-0081,2024-08-26 10:37:00,Factory B,68.94070354226369,88.41975380215699,946.0151409110791,5.73224756509818,41.349599607671315,-72,0,Critical
SENSOR-0061,2024-02-13 11:35:00,Lab,75.44534823227696,82.96829415545393,994.0021906573666,8.830015465896107,42.78705643046345,-67,1,Normal
SENSOR-0047,2024-02-11 03:39:00,Lab,57.55430952034912,30.983768742067994,1006.2702195304987,4.355206149068237,6.05639267525806,-62,3,Critical
SENSOR-0035,2024-07-29 23:33:00,Lab,45.102725234777246,78.72555860747993,948.3957992032748,6.599879129892478,42.918119684834366,-86,1,Normal
SENSOR-0081,2024-07-14 18:45:00,Factory A,47.32901175368606,84.49130816234134,1047.636309025455,9.901371118315703,67.63750232158547,-47,1,Critical
SENSOR-0050,2024-09-27 08:06:00,Lab,8.924040981602804,20.55152003601245,941.3915642680647,0.7451847503964348,64.00068319312521,-94,0,Warning
SENSOR-0038,2024-04-23 19:32:00,Factory A,24.470824374063547,43.9053056254033,1079.4081435508513,2.442135090347577,23.668376471778885,-65,0,Critical
SENSOR-0081,2024-10-16 20:11:00,Factory B,50.64049463138997,63.41077275605032,995.8089669897473,9.428367713047596,69.29302964150143,-88,0,Critical
SENSOR-0008,2024-07-19 13:31:00,Lab,-7.874210707826768,87.51305618248948,1058.3702940805133,1.6767367211505269,26.959699103021016,-59,0,Warning
SENSOR-0047,2024-01-27 20:11:00,Office,21.187497882372057,27.735895270016087,1060.253641921718,2.2522612999351144,64.43340213698656,-51,3,Critical
SENSOR-0071,2024-10-06 21:25:00,Factory B,43.482186106133945,69.06279791907718,948.292627500027,3.709329950969794,11.092888949321667,-69,0,Critical
SENSOR-0070,2024-05-12 17:50:00,Factory B,46.52245275988912,86.91596707649046,972.4645664575382,3.789242216273858,45.07167067141707,-58,1,Warning
SENSOR-0029,2024-06-14 04:24:00,Office,32.472831048042565,34.51793562908685,1051.165199282026,1.4112539993695539,6.870201012991051,93,0,Normal
SENSOR-0048,2024-05-13 18:50:00,Factory B,60.695091183823294,78.91813681172638,939.9492074610665,8.732795957680427,10.36635519337672,-89,0,Critical
SENSOR-0027,2024-05-12 05:01:00,Office,-0.4777041976123648,95.28855406446338,1070.7355407048794,5.0640683649356,61.747378322969126,-77,3,Normal
SENSOR-0069,2024-05-01 17:47:00,Lab,-7.0926702257845555,26.895862169392196,932.2543233634439,7.692367186258976,20.134269001054385,-71,0,Normal
SENSOR-0076,2024-01-11 21:56:00,Office,25.861723135025912,58.37128998563258,993.6775592960852,7.823870405536223,83.32624800542048,-69,1,Critical
SENSOR-0008,2024-07-15 04:54:00,Factory A,13.43170564019546,69.62770990596756,960.702570262679,4.954334161926002,4.045395979651822,-100,0,Warning
SENSOR-0072,2024-12-27 12:09:00,Factory B,36.90408372599532,72.39230107954896,1095.5285969701463,4.318124656426544,82.29638567665384,-36,0,Normal
SENSOR-0062,2024-07-15 14:57:00,Factory A,70.69301191702732,35.651842555668,957.3027257606471,7.059348259454722,37.75020558848463,-67,0,Warning
SENSOR-0074,2024-07-02 20:56:00,Factory B,49.00914736600435,58.87652887111636,1098.7151704482449,4.9193847354113815,92.43486102831872,-34,0,Normal
SENSOR-0034,2024-03-16 15:42:00,Lab,7.0107799317934045,39.30575282405229,1061.6421822028697,3.7614006503491604,23.420452939221637,-66,0,Critical
SENSOR-0091,2024-11-07 10:16:00,Office,10.285734920295596,90.7768449568769,1065.0200016153528,7.832138741052505,,-87,2,Critical
SENSOR-0027,2024-03-09 18:36:00,Office,59.27632993382262,80.11978172431714,1040.83740730418,2.5219109133050543,55.955821497810696,-92,3,Warning
SENSOR-0083,2024-07-18 17:03:00,Warehouse,3.2614044211263824,48.872804079393475,921.3232842058762,9.351436298785195,,-54,0,Warning
SENSOR-0096,2024-05-03 08:27:00,Factory A,42.49760852931215,62.834646277881276,1011.3503485152258,1.6047101275052533,32.834122086640086,-40,2,Warning
SENSOR-0031,2024-07-28 03:49:00,Factory A,57.828199986296326,87.46209339027229,947.0668017572904,0.19102677555852376,36.87979176695735,-34,2,Critical
SENSOR-0007,2024-08-08 19:26:00,Office,66.77525871322544,54.10574651835645,1067.8518388093728,7.556215109989344,81.18308383963718,-41,2,Warning
SENSOR-0076,2024-02-14 11:57:00,Lab,2.1726078521682446,32.05959873531378,1033.7119408009717,8.174808304789948,45.43636637661642,-86,0,Warning
SENSOR-0061,2024-05-06 13:17:00,Lab,79.74736958267384,63.1703706821935,970.8448236150573,5.225421304566023,22.229448319482458,-97,0,Normal
SENSOR-0072,2024-06-24 16:46:00,Factory B,64.50521097227349,91.19249478826718,1071.7680510785965,9.936187925757224,98.16781607927581,-32,1,Normal
SENSOR-0099,2024-12-03 10:18:00,Office,1.8005145827380868,38.87635093076058,1004.7051218147496,1.8129125321646034,37.32386322609721,-93,0,Warning
SENSOR-0095,2024-10-07 23:47:00,Factory B,79.18316127000243,66.91000657717082,1039.3916915984819,0.6509324434187913,58.493239465522905,-40,0,Normal
SENSOR-0082,2024-05-20 22:02:00,Warehouse,39.341859703597414,24.093003045528462,1086.1644023046601,8.123692554288608,42.67414785221276,-68,0,Normal
SENSOR-0095,2024-12-29 20:06:00,Office,27.59415765661094,92.92026464484726,903.5880495365742,6.9146978265609125,81.27437393908096,-67,1,Warning
SENSOR-0036,2024-05-13 07:15:00,Factory A,46.119509640398626,67.86902071943054,1012.9780261406236,7.322296451511504,59.34542819000336,-62,3,Critical
SENSOR-0037,2024-04-16 10:16:00,Warehouse,37.024302804387005,29.658567823447697,941.6182378056011,3.8260262982658233,93.10835123400932,-71,0,Critical
SENSOR-0010,2024-03-25 02:27:00,Office,74.68553095300679,30.702512817925395,988.7440833398585,4.966813047546954,98.85610044824892,-86,0,Normal
SENSOR-0095,2024-11-21 00:27:00,Factory B,28.569299165504923,89.00559958149002,1024.8118498005408,9.037668853960634,87.71095751887756,-66,0,Normal
SENSOR-0090,2024-09-12 20:23:00,Lab,3.7902254409149894,87.55863896338494,938.4062149939276,6.079744654076453,16.405072171008996,-94,2,Normal
SENSOR-0097,2024-05-25 22:10:00,Office,1.7030464692875285,73.72496078105422,923.2141320102392,8.893890308126778,73.1105333258279,-87,2,Warning
SENSOR-0012,2024-12-05 05:49:00,Lab,66.24797871202553,49.72558458540888,936.0812030269929,3.0976472256712775,65.58958127427216,-57,3,Warning
SENSOR-0002,2024-08-11 05:59:00,Warehouse,-5.344120297959467,23.52024206567893,1029.2279471505358,3.7412534497880867,81.04152559691836,-87,0,Warning
SENSOR-0041,2024-09-18 19:04:00,Lab,39.25134552660835,39.605617495392565,1075.6515224012785,9.368026809113637,60.446808304439614,-41,3,Warning
SENSOR-0051,2024-07-26 07:01:00,Lab,15.88270185250111,51.76301167053023,1048.901243261224,2.120007213617318,10.46416964557757,-81,0,Warning
SENSOR-0025,2024-12-10 14:20:00,Office,-8.045799204521154,88.10815059234005,1025.0186787879923,7.394345782248667,34.67577242639667,-68,0,Critical
SENSOR-0020,2024-07-09 09:33:00,Warehouse,-9.379795808990455,32.0928374044333,1032.139891639964,0.8264760268678162,97.324819457041,-92,3,Warning
SENSOR-0058,2024-12-10 06:14:00,Factory A,46.118192561132425,35.156109183048166,929.5348632350637,4.995928670325739,30.340544778144395,-90,3,Warning
SENSOR-0044,2024-10-26 08:44:00,Factory A,67.33102769157499,41.852345652897654,1019.2383194918589,5.7616995497464485,83.43088506034857,-69,0,Critical
SENSOR-0037,2024-02-09 21:42:00,Factory A,28.007042543248076,54.2272885646542,947.9826072261465,4.118841049193165,88.74603163735046,-52,2,Normal
SENSOR-0044,2024-08-02 08:53:00,Office,58.057256393840305,61.67378781610034,1060.3165369877374,8.865578393640078,,-89,0,Normal
SENSOR-0021,2024-12-12 19:17:00,Factory B,10.314348400898918,80.76147065233005,997.0254366092664,3.9885706564202508,,-41,0,Warning
SENSOR-0014,2024-05-28 10:32:00,Lab,17.15533619471169,77.82664488230964,1084.9098004279579,8.920685192555773,46.137676999097266,-34,0,Critical
SENSOR-0080,2024-09-08 00:44:00,Factory A,16.928839485038488,42.63907601786084,1089.2474489089605,4.880889782229763,48.90585073667006,-50,0,Critical
SENSOR-0049,2024-07-07 23:00:00,Lab,34.598554911740536,47.100023852699806,1010.5633518283947,0.9131429030161653,74.78485926420868,-84,0,Normal
SENSOR-0024,2024-02-20 23:40:00,Factory A,14.986841152834074,36.53066001598191,1053.5418144462294,1.8155787114839128,26.213868177126333,-74,2,Critical
SENSOR-0015,2024-03-21 02:12:00,Factory A,79.12666779611304,23.23752096150156,978.5043123370586,5.275598360175854,32.65987475482274,-97,2,Normal
SENSOR-0081,2024-12-10 04:32:00,Warehouse,-5.310118617411983,39.77713581984078,1046.8285425344577,7.788966723649092,52.05983997377128,-39,0,Normal
SENSOR-0027,2024-09-13 08:40:00,Warehouse,67.47738248235767,90.48542984397015,939.3715485944372,6.307521452405793,79.73691127562799,-84,3,Normal
SENSOR-0017,2024-10-06 17:52:00,Factory A,52.24742047759362,36.359027751137575,1092.1821072463322,0.792522503252866,97.8717944195769,-50,3,Critical
SENSOR-0086,2024-11-22 01:28:00,Lab,-3.172041598069212,75.36176937333498,924.7479812698404,3.8913563590426947,88.12630017508693,-87,0,Critical
SENSOR-0034,2024-01-28 15:18:00,Lab,22.550486183428696,28.79639917822673,1015.6326583979802,0.5559952564016035,36.21901405595801,-56,0,Critical
SENSOR-0012,2024-08-23 02:52:00,Lab,27.143542829346252,54.20566954805455,998.6546076393329,6.681532516029957,15.001863845494,-85,2,Warning
SENSOR-0013,2024-03-11 20:41:00,Office,40.644145886493384,67.19104663209374,1070.7390436989483,7.367335025234805,4.444128073925513,-58,0,Critical
SENSOR-0055,2024-02-15 01:43:00,Lab,12.904247849973103,36.53306073645352,1010.9925214791054,2.676457353134203,65.84576340878591,-36,0,Critical
SENSOR-0094,2024-05-07 20:57:00,Lab,9.92517453531169,45.68242828701387,934.9486418005678,8.2434962342263,89.10612255263952,-45,1,Normal
SENSOR-0030,2024-08-20 17:13:00,Factory B,5.688406918584866,84.63988248402356,1019.5706901119498,1.0517215566418858,73.97498628310929,-36,2,Critical
SENSOR-0099,2024-06-21 07:41:00,Lab,-7.755020084723485,45.18133370144238,1061.9445539918763,2.3133814313510435,12.784286955576762,-98,2,Warning
SENSOR-0008,2024-06-08 05:20:00,Factory A,60.82823310523332,32.55393118288467,980.9365215936557,3.543985991707488,44.6961276255242,-90,0,Warning
SENSOR-0048,2024-12-27 16:37:00,Factory B,33.81235870405075,55.89341370549774,1050.9053019284383,7.467901277055868,86.71447669587508,-63,2,Normal
SENSOR-0039,2024-08-17 04:45:00,Factory A,43.039496132383256,93.37121304565362,1054.561371114002,6.24297060742893,72.832759043688,-48,0,Warning
SENSOR-0041,2024-08-25 12:39:00,Warehouse,-2.0980694767221264,55.77790081731966,1065.7890008351408,2.333897632072486,33.06341250743164,-47,0,Critical
SENSOR-0039,2024-01-29 16:40:00,Factory A,79.91718425812483,36.50323415557695,1015.4631645608266,2.5299880656508833,0.8432504993185708,-82,0,Critical
SENSOR-0052,2024-11-02 20:02:00,Factory A,44.42344338566146,61.15867137229585,1071.374473613722,2.008549293320904,63.78764155720474,-77,1,Normal
SENSOR-0059,2024-10-30 18:27:00,Warehouse,72.01004715112376,96.7431625868623,1040.1108319244765,0.11462108207553445,52.66798306538991,-33,0,Warning
SENSOR-0099,2024-10-23 12:21:00,Warehouse,70.09985298608997,40.18266754483963,990.2637222475134,6.036389514583829,12.777754712955536,-55,2,Normal
SENSOR-0084,2024-10-09 20:25:00,Warehouse,12.517479867805203,23.314882153544232,933.2491942086796,7.264587118355457,48.945254217182885,-100,0,Warning
SENSOR-0058,2024-03-02 22:58:00,Lab,24.506435709279266,62.90075667728314,1066.1594237476693,6.554743130337755,29.111518803595438,-68,0,Normal
SENSOR-0096,2024-07-12 01:20:00,Lab,19.773316126700124,57.461184721150346,968.3696777726448,2.679913666636582,88.53206723320696,-52,0,Normal
SENSOR-0007,2024-09-20 21:24:00,Lab,5.3989662808540775,89.55915954296515,1022.4317794800493,3.4744537440983736,59.50188370991288,-78,0,Normal
SENSOR-0022,2024-10-10 17:53:00,Warehouse,-9.33027777126177,61.88915720826306,1010.4117853168943,3.5510760655902187,5.594189056419562,-54,0,Normal
SENSOR-0004,2024-11-04 04:53:00,Factory A,34.874436296298484,89.15741364066791,1097.6730819459697,8.331886283577264,23.938564912799254,-54,3,Warning
SENSOR-0059,2024-09-13 09:28:00,Warehouse,26.433304255071057,43.48314114271042,906.459707488361,1.113229319803145,19.594683570851046,-49,1,Warning
SENSOR-0042,2024-02-21 14:20:00,Lab,77.8444776678418,23.523320883953495,1042.1653908043759,6.411057774883973,78.77054329163616,-87,0,Critical
SENSOR-0099,2024-04-13 21:43:00,Factory B,69.74866420306059,32.30536269775406,1011.4089818746581,6.089840041798342,19.140948769792153,-83,2,Critical
SENSOR-0078,2024-04-16 07:46:00,Lab,25.92039382669183,84.4057704150877,1070.2816422826247,7.845131475274308,28.190565961660553,-31,0,Normal
SENSOR-0037,2024-09-13 01:52:00,Factory A,49.3494930790467,64.76908294786115,1084.2219366763368,6.17342403056125,61.869961362891736,-81,0,Critical
SENSOR-0079,2024-02-20 17:44:00,Office,36.51747989760526,55.9919448544803,980.080221108316,8.159569186281812,51.58174198651584,-63,3,Critical
SENSOR-0011,2024-02-14 11:24:00,Office,57.66144552802372,38.58890903295983,1010.4863563669802,1.9505785899381,95.46613666512972,-79,0,Warning
SENSOR-0034,2024-10-05 10:54:00,Warehouse,0.5051184371051995,33.225128621120454,992.7204405798236,3.7948097296669756,97.33030901747355,-48,0,Normal
SENSOR-0041,2024-07-11 22:34:00,Lab,12.484979806581475,53.77540635148535,922.5392953894275,9.412146231846666,13.541073622474398,-44,2,Warning
SENSOR-0095,2024-08-28 22:09:00,Factory A,-6.6077267262093144,74.89576505063336,987.060157127888,9.824733107973735,14.978665192384465,-85,1,Warning
SENSOR-0012,2024-12-13 17:30:00,Office,21.967212471657607,30.565052364596443,923.4821196595365,8.516399441040885,77.70584578264301,-35,2,Warning
SENSOR-0035,2024-10-20 22:56:00,Lab,62.6943201044154,39.492194609375574,1040.4621858891396,8.68843997463554,81.93990455345642,-78,3,Critical
SENSOR-0072,2024-03-22 02:30:00,Factory B,14.825495577000062,27.581096982129047,952.6248441355307,6.111089153039798,83.20024437097543,-43,2,Normal
SENSOR-0022,2024-12-18 09:06:00,Lab,20.54898583250153,62.69352061911749,943.5810893813393,3.503347383686127,21.588828736006004,-34,0,Normal
SENSOR-0015,2024-01-24 22:42:00,Office,11.936448919108308,23.80296935234916,951.0375659598923,9.624126450201686,80.95943531178699,-59,0,Normal
SENSOR-0080,2024-07-14 17:22:00,Office,14.735825882697004,97.05438470142808,1093.2721426657276,7.292568492250767,33.24592208472977,-49,0,Warning
SENSOR-0088,2024-01-14 07:22:00,Factory B,58.14536774878414,56.91849589457227,969.2841647881667,0.40622110005530065,92.90889172796429,-100,0,Warning
SENSOR-0100,2024-11-08 16:55:00,Factory A,33.71610095116632,44.70205921036819,916.9063280990025,1.2405191873257138,38.468487559357854,-41,0,Normal
SENSOR-0078,2024-03-06 03:26:00,Office,18.989241875071105,41.84937215188282,915.285630564413,8.031960135768566,38.181117357550754,-88,0,Critical
SENSOR-0099,2024-07-29 15:57:00,Office,34.2895016218107,44.8572940057278,957.6500244935736,1.876912694286319,81.30283654698901,-65,0,Normal
SENSOR-0070,2024-04-02 02:38:00,Factory A,-3.4925941668675273,92.08778242549604,1035.8150485403617,9.270415793786874,29.449478718132973,-86,0,Critical
SENSOR-0097,2024-07-27 19:59:00,Office,38.200096341250955,42.99176953901061,1009.5684653061102,9.125083196288296,27.747462986040173,-97,0,Warning
SENSOR-0095,2024-01-13 09:09:00,Warehouse,56.67128342292247,92.18206217785674,1042.404555598077,2.460840616589899,21.922071229780737,-42,2,Critical
