customer_id,plan,status,signup_date,tenure_months,mrr,engagement_score,support_tickets,last_active_date
CUST-01229,Starter,Active,2024-10-10,2,28,72.0,1,2024-12-25
CUST-01230,Growth,Active,2024-05-20,7,98,,12,2024-09-17
CUST-01231,Professional,Active,2024-12-22,0,294,8.0,7,2024-12-27
CUST-01232,Starter,Active,2023-12-20,12,30,25.0,0,2024-02-02
CUST-01233,Growth,Trial,2023-03-30,21,98,46.0,0,2024-06-03
CUST-01234,Growth,Active,2024-10-03,2,103,50.0,1,2024-12-21
CUST-01235,Enterprise,Trial,2023-02-20,22,1001,72.0,0,2023-06-02
CUST-01236,Starter,Active,2023-02-11,22,32,48.0,9,2023-12-30
CUST-01237,Professional,Active,2024-05-13,7,303,90.0,9,2024-07-11
CUST-01238,Enterprise,Active,2023-06-10,19,995,59.0,8,2024-10-14
CUST-01239,Professional,Active,2023-02-02,23,296,28.0,0,2023-08-31
CUST-01240,Growth,Active,2024-07-17,5,96,42.0,8,2024-07-27
CUST-01241,Growth,Active,2023-02-18,22,95,99.0,8,2024-07-13
CUST-01242,Enterprise,Active,2023-04-04,21,999,82.0,4,2024-02-27
CUST-01243,Growth,Active,2023-03-16,21,94,57.0,10,2023-06-07
CUST-01244,Starter,Active,2022-12-20,24,24,,9,2024-08-16
CUST-01245,Enterprise,Active,2022-03-08,34,997,62.0,8,2023-07-31
CUST-01246,Growth,Trial,2024-11-18,1,95,56.0,13,2024-12-24
CUST-01247,Professional,Active,2023-05-03,20,298,41.0,0,2024-08-31
CUST-01248,Growth,Active,2022-01-12,36,100,92.0,11,2022-06-23
CUST-01249,Starter,Active,2024-05-19,7,27,74.0,13,2024-06-24
CUST-01250,Growth,Active,2022-01-26,35,97,67.0,11,2022-07-19
CUST-01251,Professional,Active,2024-01-22,11,301,31.0,1,2024-03-17
CUST-01252,Enterprise,Churned,2024-03-06,10,995,10.0,7,2024-09-28
CUST-01253,Enterprise,Trial,2023-11-15,13,998,85.0,10,2024-01-10
CUST-01254,Growth,Active,2023-12-03,13,98,95.0,10,2024-10-17
CUST-01255,Growth,Active,2023-03-29,21,102,11.0,6,2023-08-13
CUST-01256,Growth,Active,2024-05-12,7,98,72.0,8,2024-11-01
CUST-01257,Growth,Churned,2024-04-11,8,96,33.0,2,2024-11-02
CUST-01258,Growth,Active,2023-07-30,17,102,9.0,10,2024-08-27
CUST-01259,Starter,Churned,2022-02-12,35,26,12.0,11,2024-04-18
CUST-01260,Professional,Active,2023-01-03,24,295,50.0,8,2023-12-26
CUST-01261,Enterprise,Active,2024-03-22,9,996,36.0,1,2024-10-24
CUST-01262,Enterprise,Churned,2024-08-25,4,1002,3.0,1,2024-11-06
CUST-01263,Professional,Active,2024-10-30,2,294,55.0,14,2024-12-19
CUST-01264,Enterprise,Churned,2023-05-25,19,1003,8.0,2,2023-12-21
CUST-01265,Professional,Active,2023-06-01,19,300,49.0,8,2024-12-16
CUST-01266,Growth,Active,2024-02-04,11,103,63.0,5,2024-04-29
CUST-01267,Growth,Active,2024-07-15,5,96,38.0,13,2024-08-07
CUST-01268,Enterprise,Churned,2024-01-27,11,994,14.0,4,2024-01-29
CUST-01269,Growth,Trial,2023-11-23,13,103,44.0,8,2024-07-31
CUST-01270,Starter,Active,2024-07-28,5,27,52.0,10,2024-09-03
CUST-01271,Enterprise,Trial,2022-07-18,29,996,51.0,1,2023-08-23
CUST-01272,Professional,Churned,2023-01-05,24,297,36.0,4,2023-07-08
CUST-01273,Starter,Active,2024-05-09,7,27,28.0,9,2024-12-10
CUST-01274,Starter,Active,2024-10-25,2,31,48.0,8,2024-10-29
CUST-01275,Growth,Active,2022-10-28,26,99,37.0,9,2023-06-11
CUST-01276,Starter,Churned,2023-03-02,22,27,34.0,8,2023-05-19
CUST-01277,Starter,Active,2024-02-24,10,32,1.0,1,2024-07-01
CUST-01278,Growth,Trial,2022-08-12,29,103,12.0,6,2023-12-20
CUST-01279,Professional,Trial,2024-12-27,0,294,95.0,5,2024-12-28
CUST-01280,Professional,Churned,2022-10-22,26,302,38.0,10,2023-04-24
CUST-01281,Growth,Churned,2022-05-17,31,100,4.0,10,2024-06-10
CUST-01282,Starter,Trial,2024-12-30,0,33,61.0,11,2024-12-31
CUST-01283,Starter,Trial,2022-10-02,27,24,27.0,0,2023-10-05
CUST-01284,Growth,Active,2023-07-01,18,101,85.0,6,2024-01-13
CUST-01285,Professional,Active,2022-09-13,28,302,32.0,2,2024-02-11
CUST-01286,Enterprise,Churned,2023-06-10,19,999,6.0,5,2023-10-19
CUST-01287,Professional,Active,2023-03-17,21,294,59.0,9,2024-06-14
CUST-01288,Enterprise,Churned,2023-04-28,20,1002,25.0,12,2024-10-30
CUST-01289,Starter,Churned,2023-12-29,12,31,14.0,2,2024-03-24
CUST-01290,Professional,Churned,2024-04-15,8,298,30.0,11,2024-10-10
CUST-01291,Enterprise,Active,2023-10-10,14,1003,36.0,7,2023-12-07
CUST-01292,Starter,Trial,2023-08-16,16,30,83.0,0,2024-03-29
CUST-01293,Growth,Trial,2022-12-05,25,94,26.0,3,2023-07-17
CUST-01294,Enterprise,Trial,2024-05-15,7,1000,96.0,14,2024-10-09
CUST-01295,Growth,Active,2024-11-22,1,95,30.0,5,2024-11-25
CUST-01296,Enterprise,Active,2022-05-16,32,999,70.0,2,2022-12-21
CUST-01297,Growth,Trial,2023-11-04,14,100,34.0,1,2023-12-12
CUST-01298,Enterprise,Active,2022-09-07,28,994,27.0,5,2023-09-12
CUST-01299,Growth,Active,2024-03-06,10,101,91.0,13,2024-08-01
CUST-01300,Growth,Churned,2022-05-03,32,97,20.0,6,2023-10-28
CUST-01301,Professional,Active,2022-04-17,32,301,30.0,11,2024-07-27
CUST-01302,Starter,Active,2023-06-12,18,25,83.0,14,2023-08-21
CUST-01303,Professional,Active,2022-10-23,26,301,49.0,6,2023-01-27
CUST-01304,Enterprise,Churned,2023-02-03,23,999,38.0,7,2024-08-26
CUST-01305,Starter,Active,2022-12-11,25,24,74.0,13,2023-04-14
CUST-01306,Starter,Active,2022-07-01,30,24,29.0,8,2023-12-17
CUST-01307,Professional,Active,2023-04-13,20,294,,7,2024-08-12
CUST-01308,Starter,Active,2024-01-20,11,33,46.0,8,2024-11-01
CUST-01309,Professional,Trial,2024-07-31,5,303,28.0,9,2024-12-10
CUST-01310,Professional,Active,2024-09-14,3,297,77.0,14,2024-10-04
CUST-01311,Starter,Active,2024-11-04,1,26,78.0,12,2024-12-27
CUST-01312,Growth,Trial,2022-04-01,33,101,14.0,3,2024-10-30
CUST-01313,Enterprise,Active,2023-03-30,21,1002,35.0,4,2023-09-17
CUST-01314,Starter,Active,2024-12-28,0,31,79.0,7,2024-12-28
CUST-01315,Professional,Churned,2023-03-31,21,294,7.0,11,2024-07-25
CUST-01316,Growth,Active,2022-09-01,28,98,76.0,3,2024-07-05
CUST-01317,Growth,Churned,2024-01-03,12,94,4.0,2,2024-08-26
CUST-01318,Professional,Active,2023-11-06,14,294,73.0,6,2024-02-20
CUST-01319,Enterprise,Trial,2024-01-27,11,1000,18.0,10,2024-04-17
CUST-01320,Starter,Churned,2023-05-19,19,30,36.0,3,2024-12-23
CUST-01321,Starter,Active,2023-07-03,18,32,67.0,4,2024-06-09
CUST-01322,Starter,Active,2022-02-28,34,29,62.0,3,2023-01-20
CUST-01323,Growth,Active,2024-06-25,6,102,94.0,2,2024-09-25
CUST-01324,Professional,Active,2022-05-15,32,298,48.0,10,2022-09-26
CUST-01325,Starter,Churned,2024-10-21,2,26,35.0,13,2024-12-11
CUST-01326,Growth,Churned,2022-03-23,33,100,11.0,11,2024-07-12
CUST-01327,Growth,Active,2022-11-28,25,96,69.0,6,2023-01-14
CUST-01328,Starter,Active,2023-11-28,13,31,44.0,5,2023-12-09
CUST-01329,Enterprise,Active,2022-03-13,34,999,81.0,5,2022-09-06
CUST-01330,Professional,Active,2024-04-07,8,298,91.0,12,2024-08-14
CUST-01331,Starter,Active,2023-07-18,17,27,13.0,3,2024-12-14
CUST-01332,Starter,Active,2024-11-05,1,25,43.0,6,2024-11-14
CUST-01333,Starter,Churned,2023-08-06,17,29,7.0,8,2023-12-13
CUST-01334,Enterprise,Active,2022-06-12,31,995,32.0,12,2022-07-17
CUST-01335,Professional,Trial,2023-06-01,19,303,40.0,8,2023-10-27
CUST-01336,Professional,Active,2024-02-24,10,299,34.0,4,2024-11-27
CUST-01337,Growth,Churned,2022-07-27,29,95,20.0,11,2022-08-15
CUST-01338,Professional,Trial,2023-12-07,13,298,96.0,9,2024-06-19
CUST-01339,Professional,Active,2023-01-09,24,302,47.0,12,2023-07-25
CUST-01340,Growth,Active,2024-01-27,11,98,11.0,5,2024-06-03
CUST-01341,Professional,Churned,2022-06-26,30,294,33.0,0,2024-06-17
CUST-01342,Starter,Active,2023-11-25,13,25,24.0,4,2024-12-29
CUST-01343,Professional,Active,2023-09-20,15,303,35.0,4,2023-12-23
CUST-01344,Growth,Active,2024-03-31,9,101,32.0,6,2024-05-27
CUST-01345,Growth,Active,2023-09-23,15,103,18.0,9,2024-09-28
CUST-01346,Growth,Trial,2023-12-27,12,102,76.0,9,2024-10-11
CUST-01347,Professional,Active,2022-07-05,30,297,34.0,10,2023-10-14
CUST-01348,Enterprise,Active,2023-07-24,17,998,54.0,1,2024-10-09
CUST-01349,Enterprise,Active,2024-03-22,9,994,79.0,13,2024-08-30
CUST-01350,Enterprise,Active,2024-10-20,2,1003,43.0,10,2024-11-11
CUST-01351,Starter,Active,2024-09-04,3,26,2.0,11,2024-12-21
CUST-01352,Enterprise,Active,2023-12-20,12,999,63.0,2,2024-10-30
CUST-01353,Professional,Active,2024-11-04,1,295,93.0,13,2024-11-21
CUST-01354,Growth,Churned,2024-02-16,10,100,9.0,14,2024-07-12
CUST-01355,Enterprise,Active,2024-04-11,8,994,37.0,6,2024-04-30
CUST-01356,Starter,Trial,2023-09-20,15,33,21.0,2,2023-09-22
CUST-01357,Enterprise,Churned,2024-05-17,7,995,34.0,8,2024-07-02
CUST-01358,Growth,Active,2024-04-30,8,99,68.0,9,2024-06-01
CUST-01359,Enterprise,Active,2023-11-10,13,1003,31.0,1,2024-01-09
CUST-01360,Professional,Active,2022-06-03,31,297,11.0,3,2024-11-24
CUST-01361,Enterprise,Churned,2024-07-05,5,1000,11.0,4,2024-12-12
CUST-01362,Enterprise,Churned,2022-01-08,36,999,39.0,8,2022-01-21
CUST-01363,Growth,Active,2024-05-23,7,103,11.0,9,2024-06-23
CUST-01364,Enterprise,Active,2024-05-24,7,1001,53.0,8,2024-06-19
CUST-01365,Starter,Active,2023-05-28,19,31,98.0,11,2024-05-28
CUST-01366,Professional,Active,2024-05-26,7,294,62.0,12,2024-10-17
CUST-01367,Growth,Churned,2023-02-17,22,97,28.0,1,2024-12-21
CUST-01368,Starter,Churned,2022-10-02,27,26,13.0,6,2024-06-02
CUST-01369,Starter,Active,2022-07-21,29,33,78.0,4,2023-05-06
CUST-01370,Starter,Trial,2022-02-12,35,26,98.0,8,2022-09-06
CUST-01371,Enterprise,Active,2024-11-18,1,1000,57.0,3,2024-12-01
CUST-01372,Growth,Active,2022-11-14,25,96,14.0,13,2024-10-25
CUST-01373,Starter,Active,2024-07-31,5,33,81.0,9,2024-10-12
CUST-01374,Starter,Active,2022-01-06,36,31,39.0,3,2023-08-09
CUST-01375,Enterprise,Churned,2024-09-08,3,995,39.0,7,2024-10-17
CUST-01376,Enterprise,Active,2023-06-26,18,994,60.0,13,2024-01-19
CUST-01377,Professional,Active,2024-04-21,8,301,15.0,14,2024-04-22
CUST-01378,Professional,Active,2022-06-27,30,295,15.0,5,2023-07-13
CUST-01379,Starter,Active,2023-05-20,19,31,61.0,7,2024-01-31
CUST-01380,Growth,Churned,2024-11-30,1,102,18.0,9,2024-12-17
CUST-01381,Starter,Churned,2023-09-10,15,28,3.0,7,2024-07-03
CUST-01382,Professional,Trial,2023-03-17,21,301,40.0,10,2024-07-30
CUST-01383,Starter,Active,2024-01-17,11,31,56.0,4,2024-02-20
CUST-01384,Professional,Active,2024-03-29,9,300,91.0,12,2024-09-14
CUST-01385,Enterprise,Active,2022-06-16,30,994,1.0,7,2023-10-03
CUST-01386,Professional,Churned,2023-08-29,16,298,12.0,3,2024-04-09
CUST-01387,Enterprise,Active,2022-12-16,24,1000,48.0,7,2023-06-16
CUST-01388,Enterprise,Active,2023-11-29,13,1003,55.0,8,2024-01-06
CUST-01389,Enterprise,Active,2024-04-21,8,1002,42.0,8,2024-05-05
CUST-01390,Starter,Churned,2023-01-30,23,32,,0,2023-04-02
CUST-01391,Enterprise,Active,2022-02-02,35,998,58.0,14,2023-02-25
CUST-01392,Starter,Active,2022-09-17,27,24,7.0,10,2022-11-22
CUST-01393,Starter,Active,2024-02-22,10,28,98.0,14,2024-11-19
CUST-01394,Starter,Active,2022-12-09,25,32,8.0,0,2024-09-13
CUST-01395,Enterprise,Churned,2024-09-22,3,1001,33.0,13,2024-11-06
CUST-01396,Enterprise,Active,2024-02-23,10,998,90.0,6,2024-02-26
CUST-01397,Growth,Churned,2022-02-06,35,99,2.0,2,2022-08-08
CUST-01398,Professional,Churned,2022-06-12,31,299,3.0,0,2023-05-17
CUST-01399,Professional,Active,2024-02-17,10,295,11.0,13,2024-03-06
CUST-01400,Growth,Active,2023-10-03,15,96,69.0,12,2024-03-31
CUST-01401,Growth,Active,2022-12-02,25,94,1.0,0,2023-06-04
CUST-01402,Enterprise,Active,2022-08-15,28,997,9.0,4,2023-05-09
CUST-01403,Starter,Active,2023-06-25,18,31,75.0,2,2024-08-10
CUST-01404,Enterprise,Active,2022-02-18,34,1003,84.0,4,2024-12-21
CUST-01405,Professional,Active,2023-09-20,15,295,83.0,0,2024-08-15
CUST-01406,Growth,Churned,2022-04-06,33,100,6.0,10,2023-04-29
CUST-01407,Professional,Active,2022-03-11,34,295,83.0,2,2023-04-11
CUST-01408,Growth,Active,2023-10-02,15,94,61.0,9,2024-01-16
CUST-01409,Professional,Active,2023-02-22,22,300,65.0,7,2023-12-18
CUST-01410,Starter,Trial,2023-04-11,21,25,35.0,8,2023-05-06
CUST-01411,Growth,Active,2022-05-06,32,103,62.0,13,2024-06-29
CUST-01412,Professional,Churned,2023-12-03,13,301,22.0,6,2024-07-07
CUST-01413,Growth,Active,2024-12-12,0,94,,10,2024-12-31
CUST-01414,Professional,Active,2023-09-07,16,295,93.0,9,2024-08-28
CUST-01415,Professional,Churned,2023-10-27,14,299,12.0,6,2024-02-07
CUST-01416,Starter,Active,2024-01-27,11,25,3.0,12,2024-07-23
CUST-01417,Starter,Active,2024-11-01,2,25,92.0,1,2024-11-23
CUST-01418,Growth,Churned,2023-09-25,15,94,16.0,0,2024-02-02
CUST-01419,Professional,Active,2024-02-03,11,301,31.0,11,2024-12-08
CUST-01420,Starter,Churned,2024-08-09,4,33,18.0,13,2024-09-10
CUST-01421,Enterprise,Trial,2023-07-18,17,1003,24.0,8,2024-07-10
CUST-01422,Starter,Active,2024-06-14,6,31,68.0,13,2024-06-16
CUST-01423,Professional,Active,2022-07-28,29,302,90.0,9,2024-09-06
CUST-01424,Professional,Active,2022-04-22,32,294,95.0,13,2024-03-23
CUST-01425,Enterprise,Active,2023-11-11,13,996,3.0,5,2024-02-07
CUST-01426,Growth,Active,2022-09-23,27,99,58.0,9,2023-09-24
CUST-01427,Starter,Churned,2023-05-06,20,30,15.0,14,2023-05-25
CUST-01428,Starter,Active,2023-03-08,22,33,54.0,1,2024-06-27
CUST-01429,Professional,Active,2023-08-18,16,298,59.0,11,2024-09-13
CUST-01430,Professional,Active,2022-10-31,26,294,56.0,3,2024-02-03
CUST-01431,Professional,Active,2024-05-24,7,301,79.0,7,2024-12-07
CUST-01432,Growth,Active,2024-07-27,5,103,23.0,8,2024-08-12
CUST-01433,Growth,Active,2023-10-17,14,102,43.0,6,2023-12-16
CUST-01434,Growth,Active,2024-01-05,12,99,99.0,14,2024-09-19
CUST-01435,Professional,Trial,2024-05-17,7,294,82.0,10,2024-12-02
CUST-01436,Growth,Active,2024-04-25,8,98,46.0,12,2024-08-25
CUST-01437,Professional,Churned,2024-04-06,8,302,25.0,6,2024-05-14
CUST-01438,Professional,Active,2022-01-27,35,299,90.0,9,2022-06-13
CUST-01439,Starter,Active,2023-06-12,18,30,43.0,5,2024-12-31
CUST-01440,Enterprise,Churned,2023-05-07,20,998,,4,2023-05-31
CUST-01441,Enterprise,Active,2023-03-14,21,994,32.0,13,2024-07-14
CUST-01442,Enterprise,Trial,2022-08-21,28,995,59.0,9,2022-09-22
CUST-01443,Growth,Active,2023-07-27,17,98,90.0,3,2024-11-27
CUST-01444,Starter,Active,2023-10-15,14,27,95.0,5,2024-05-07
CUST-01445,Professional,Active,2022-03-10,34,303,72.0,5,2023-03-20
CUST-01446,Growth,Active,2022-08-22,28,94,89.0,3,2023-10-12
CUST-01447,Enterprise,Trial,2022-11-30,25,1000,81.0,11,2023-12-01
CUST-01448,Enterprise,Active,2023-04-17,20,1002,51.0,12,2024-02-23
CUST-01449,Enterprise,Active,2024-12-18,0,996,74.0,7,2024-12-27
CUST-01450,Starter,Active,2024-10-05,2,25,67.0,1,2024-10-25
CUST-01451,Growth,Churned,2024-10-18,2,98,25.0,11,2024-10-28
CUST-01452,Growth,Churned,2023-10-07,15,102,7.0,2,2024-01-10
CUST-01453,Starter,Active,2024-08-18,4,26,69.0,8,2024-12-02
CUST-01454,Starter,Active,2024-07-07,5,24,19.0,8,2024-07-09
CUST-01455,Enterprise,Active,2024-06-20,6,1000,96.0,1,2024-11-20
CUST-01456,Enterprise,Active,2023-05-31,19,995,,9,2023-11-19
CUST-01457,Growth,Churned,2023-02-09,23,96,4.0,14,2024-10-17
CUST-01458,Growth,Trial,2022-04-25,32,94,14.0,12,2022-08-05
CUST-01459,Enterprise,Active,2024-10-23,2,994,99.0,4,2024-11-02
CUST-01460,Starter,Active,2023-06-14,18,31,37.0,11,2024-05-01
CUST-01461,Growth,Active,2023-02-18,22,100,73.0,0,2023-03-04
CUST-01462,Enterprise,Active,2022-03-14,34,998,82.0,0,2023-11-20
CUST-01463,Starter,Active,2024-06-09,6,30,23.0,0,2024-08-23
CUST-01464,Professional,Active,2022-07-16,29,303,62.0,6,2024-10-12
CUST-01465,Enterprise,Active,2024-07-13,5,999,54.0,11,2024-11-23
CUST-01466,Growth,Active,2023-07-14,17,94,31.0,10,2023-11-16
CUST-01467,Professional,Active,2022-06-25,30,303,49.0,9,2024-09-03
CUST-01468,Growth,Churned,2023-02-21,22,103,12.0,11,2024-11-27
CUST-01469,Starter,Active,2022-11-07,26,28,33.0,11,2023-07-29
CUST-01470,Starter,Churned,2023-04-28,20,24,8.0,11,2023-05-20
CUST-01471,Growth,Active,2024-09-05,3,98,27.0,10,2024-10-31
CUST-01472,Growth,Churned,2022-11-27,25,98,35.0,10,2023-12-26
CUST-01473,Professional,Active,2024-07-15,5,295,74.0,3,2024-10-07
CUST-01474,Professional,Active,2023-04-15,20,294,56.0,1,2023-08-03
CUST-01475,Growth,Churned,2023-11-02,14,94,39.0,14,2024-04-26
CUST-01476,Professional,Trial,2022-07-17,29,299,5.0,14,2022-11-19
CUST-01477,Enterprise,Active,2023-03-16,21,999,38.0,12,2023-06-25
CUST-01478,Enterprise,Active,2024-06-25,6,1002,61.0,3,2024-07-30
CUST-01479,Starter,Active,2024-01-21,11,24,60.0,3,2024-12-14
CUST-01480,Professional,Churned,2023-08-30,16,301,10.0,13,2024-06-22
CUST-01481,Enterprise,Active,2024-04-17,8,997,6.0,8,2024-07-25
CUST-01482,Enterprise,Active,2022-04-20,32,998,82.0,14,2022-09-29
CUST-01483,Enterprise,Active,2024-03-27,9,996,35.0,3,2024-11-25
CUST-01484,Growth,Trial,2023-10-26,14,96,33.0,14,2024-01-26
CUST-01485,Growth,Active,2024-06-28,6,102,59.0,14,2024-12-22
CUST-01486,Starter,Churned,2023-08-10,16,30,4.0,8,2024-02-16
CUST-01487,Starter,Churned,2024-10-15,2,25,25.0,8,2024-11-21
CUST-01488,Starter,Active,2023-06-04,19,25,53.0,8,2024-10-05
CUST-01489,Enterprise,Active,2023-09-10,15,999,37.0,0,2024-04-29
CUST-01490,Professional,Churned,2023-09-04,16,300,3.0,1,2024-08-29
CUST-01491,Growth,Active,2022-05-18,31,100,57.0,4,2024-11-03
CUST-01492,Enterprise,Active,2024-01-21,11,997,93.0,9,2024-02-02
CUST-01493,Growth,Active,2022-12-23,24,98,83.0,11,2024-10-29
CUST-01494,Starter,Active,2024-10-14,2,25,62.0,3,2024-10-21
CUST-01495,Starter,Trial,2022-03-31,33,32,35.0,2,2023-10-06
CUST-01496,Enterprise,Active,2023-09-25,15,998,10.0,10,2024-01-24
CUST-01497,Enterprise,Active,2023-07-20,17,1000,1.0,1,2024-12-30
CUST-01498,Growth,Active,2023-12-12,12,98,5.0,12,2024-02-11
CUST-01499,Starter,Active,2022-02-01,35,30,28.0,6,2024-05-07
CUST-01500,Starter,Active,2023-11-07,14,26,2.0,11,2024-08-26
CUST-01501,Growth,Active,2024-08-21,4,95,83.0,10,2024-12-29
CUST-01502,Growth,Active,2022-08-11,29,100,95.0,5,2023-09-30
CUST-01503,Growth,Active,2024-11-28,1,94,9.0,0,2024-12-18
CUST-01504,Enterprise,Active,2023-09-14,15,1000,93.0,7,2024-06-14
CUST-01505,Growth,Active,2024-08-05,4,99,60.0,0,2024-11-03
CUST-01506,Professional,Active,2023-09-28,15,295,39.0,13,2024-08-31
CUST-01507,Professional,Active,2023-01-19,23,298,88.0,3,2023-08-30
CUST-01508,Starter,Active,2024-08-12,4,28,29.0,13,2024-08-16
CUST-01509,Professional,Trial,2023-01-09,24,303,,1,2024-01-25
CUST-01510,Starter,Churned,2023-10-31,14,28,32.0,3,2024-08-01
CUST-01511,Enterprise,Active,2024-06-27,6,1000,58.0,12,2024-11-07
CUST-01512,Enterprise,Active,2022-11-13,25,1003,17.0,14,2023-06-20
CUST-01513,Professional,Active,2022-09-09,28,299,73.0,5,2023-07-02
CUST-01514,Starter,Active,2024-04-13,8,32,66.0,10,2024-10-06
CUST-01515,Starter,Active,2022-10-10,27,31,48.0,9,2022-11-04
CUST-01516,Professional,Active,2022-07-08,30,302,99.0,5,2023-06-24
CUST-01517,Enterprise,Active,2022-03-02,34,998,38.0,11,2023-03-26
CUST-01518,Growth,Churned,2022-02-05,35,102,3.0,7,2022-05-24
CUST-01519,Professional,Active,2023-06-09,19,300,42.0,10,2024-05-18
CUST-01520,Enterprise,Churned,2024-09-03,3,1002,4.0,10,2024-11-12
CUST-01521,Enterprise,Active,2024-03-21,9,996,75.0,8,2024-08-20
CUST-01522,Starter,Active,2022-02-16,34,26,62.0,14,2023-07-01
CUST-01523,Enterprise,Trial,2022-12-26,24,996,62.0,12,2024-03-18
CUST-01524,Enterprise,Trial,2023-03-21,21,994,15.0,13,2024-11-03
CUST-01525,Enterprise,Trial,2023-09-20,15,997,64.0,6,2024-01-23
CUST-01526,Growth,Active,2022-05-07,32,101,31.0,1,2023-07-06
CUST-01527,Professional,Active,2022-03-25,33,303,71.0,12,2023-09-19
CUST-01528,Professional,Churned,2023-10-10,14,302,36.0,8,2024-07-10
CUST-01529,Enterprise,Trial,2024-08-05,4,1003,52.0,9,2024-09-27
CUST-01530,Enterprise,Active,2023-11-13,13,1003,15.0,0,2024-12-17
CUST-01531,Starter,Active,2022-10-28,26,29,61.0,3,2023-01-27
CUST-01532,Starter,Active,2022-09-02,28,28,92.0,7,2023-06-13
CUST-01533,Starter,Trial,2024-04-10,8,25,92.0,11,2024-12-21
CUST-01534,Professional,Active,2024-06-26,6,302,93.0,11,2024-09-01
CUST-01535,Growth,Active,2022-03-27,33,96,83.0,5,2022-04-03
CUST-01536,Professional,Active,2022-07-19,29,298,76.0,5,2023-08-14
CUST-01537,Enterprise,Active,2024-08-06,4,998,88.0,8,2024-10-11
CUST-01538,Enterprise,Churned,2024-08-26,4,995,25.0,9,2024-10-06
CUST-01539,Starter,Churned,2024-01-13,11,31,28.0,0,2024-06-04
CUST-01540,Enterprise,Active,2024-12-23,0,1001,87.0,0,2024-12-25
CUST-01541,Professional,Active,2024-09-15,3,296,38.0,0,2024-10-13
CUST-01542,Enterprise,Active,2024-04-14,8,998,70.0,1,2024-12-03
CUST-01543,Professional,Trial,2024-10-12,2,300,91.0,13,2024-11-23
CUST-01544,Starter,Active,2022-10-03,27,29,38.0,13,2023-07-03
CUST-01545,Enterprise,Trial,2022-08-14,29,999,45.0,12,2023-11-01
CUST-01546,Professional,Active,2022-03-08,34,302,75.0,11,2022-06-20
CUST-01547,Growth,Active,2023-04-14,20,102,2.0,8,2023-10-17
CUST-01548,Enterprise,Active,2023-05-11,20,995,45.0,2,2023-07-21
CUST-01549,Enterprise,Active,2022-08-19,28,1002,83.0,3,2023-04-07
CUST-01550,Professional,Active,2024-10-12,2,298,81.0,1,2024-12-02
CUST-01551,Enterprise,Active,2024-06-08,6,999,75.0,13,2024-12-25
CUST-01552,Professional,Trial,2024-09-04,3,295,93.0,14,2024-09-05
CUST-01553,Enterprise,Churned,2024-05-25,7,997,39.0,14,2024-07-19
CUST-01554,Enterprise,Active,2022-01-18,35,994,60.0,10,2024-10-15
CUST-01555,Growth,Active,2023-05-11,20,99,2.0,5,2024-06-15
CUST-01556,Enterprise,Active,2022-05-11,32,997,87.0,14,2023-01-08
CUST-01557,Professional,Active,2024-01-25,11,302,65.0,11,2024-02-16
CUST-01558,Growth,Active,2022-06-06,31,103,51.0,6,2024-12-04
CUST-01559,Enterprise,Churned,2023-03-25,21,999,34.0,4,2024-09-21
CUST-01560,Enterprise,Active,2024-05-25,7,1000,96.0,11,2024-11-12
CUST-01561,Enterprise,Active,2022-12-13,24,997,68.0,10,2023-01-11
CUST-01562,Enterprise,Trial,2023-09-25,15,1003,66.0,7,2023-12-20
CUST-01563,Growth,Churned,2022-08-30,28,96,17.0,14,2024-03-22
CUST-01564,Starter,Active,2022-08-26,28,31,93.0,13,2023-10-11
CUST-01565,Enterprise,Churned,2022-03-01,34,995,31.0,5,2024-08-05
CUST-01566,Professional,Churned,2024-12-03,0,294,4.0,14,2024-12-15
CUST-01567,Starter,Trial,2023-05-11,20,30,11.0,6,2023-12-19
CUST-01568,Growth,Active,2023-09-11,15,99,,3,2024-06-29
CUST-01569,Enterprise,Churned,2024-07-11,5,1000,32.0,4,2024-12-04
CUST-01570,Starter,Active,2023-05-27,19,30,17.0,6,2024-02-09
CUST-01571,Enterprise,Active,2024-12-16,0,995,94.0,10,2024-12-16
CUST-01572,Professional,Churned,2024-02-23,10,294,16.0,8,2024-03-17
CUST-01573,Growth,Active,2023-05-22,19,97,52.0,10,2024-02-11
CUST-01574,Growth,Active,2023-05-20,19,97,48.0,1,2023-12-22
CUST-01575,Starter,Active,2024-02-26,10,26,45.0,2,2024-11-08
CUST-01576,Growth,Active,2022-09-11,28,94,93.0,7,2022-11-09
CUST-01577,Growth,Active,2022-03-19,33,96,42.0,6,2024-06-11
CUST-01578,Growth,Active,2022-01-15,36,103,85.0,2,2024-11-05
CUST-01579,Enterprise,Active,2023-02-07,23,998,29.0,14,2024-04-14
CUST-01580,Professional,Active,2023-04-13,20,294,85.0,11,2023-10-27
