campaign_id,channel,date,impressions,clicks,conversions,spend,revenue,ctr,cpa,roas
CMP-0019,Organic,2024-10-15,31143,2279,193,312.2222763859743,32610.570223110877,7.317856340108532,1.6177320019998667,104.44664807579956
CMP-0040,Facebook,2024-08-10,43911,528,36,3565.6419688371966,3965.948054384311,1.2024321923891508,99.04561024547769,1.1122676053977623
CMP-0044,Organic,2024-06-22,82188,3624,263,4642.6877163136505,75974.65199590455,4.409402832530296,17.652805004994867,16.364368365535757
CMP-0004,YouTube,2023-12-22,86914,5488,182,1249.4952579576639,24818.183590320547,6.314287686678786,6.8653585602069445,19.86256725046447
CMP-0001,Instagram,2023-11-11,39292,2954,291,2573.57365234102,24524.870500474826,7.518069836098952,8.843895712512097,9.52950014784542
CMP-0011,Google Ads,2024-06-20,64616,1998,220,2804.1893292109885,74215.36086782877,3.092113408443729,12.746315132777221,26.46588805353976
CMP-0021,Google Ads,2023-05-09,41191,3178,198,1911.495212022082,58059.144963573235,7.715277609186473,9.654016222333746,30.37368056086061
CMP-0004,Facebook,2024-10-18,40997,3052,343,4549.711429998177,95321.89701229431,7.444447154669855,13.264464810490312,20.95119624154548
CMP-0025,YouTube,2023-05-30,97330,4990,142,465.64723346774014,58194.61038996228,5.126887907120107,3.2792058694911277,124.97574603112935
CMP-0028,Instagram,2023-08-13,45455,777,102,1219.846921817242,28161.00062220783,1.7093829061709382,11.959283547227862,23.085684046532293
CMP-0014,LinkedIn,2023-12-07,32438,1584,224,471.6940673365714,64570.67159156903,4.883161723904063,2.1057770863239793,136.89099792195486
CMP-0028,Instagram,2023-09-06,35152,1718,169,4056.7299514427705,69151.66629867202,4.8873463814292215,24.004319239306334,17.046159622746966
CMP-0028,Email,2023-09-14,97381,4604,612,863.9747790697984,147656.78016280822,4.727821648986969,1.411723495212089,170.90403995563787
CMP-0042,Facebook,2023-01-03,78364,2054,263,3436.4382626450006,64695.9693303286,2.6211015262110156,13.066305181159699,18.826460534324454
CMP-0029,Instagram,2023-10-16,10188,526,39,973.0442441004827,14878.257624247794,5.1629367883784845,24.94985241283289,15.290422521333337
CMP-0010,YouTube,2023-11-26,79133,1553,41,2517.2666304686104,4970.629159674647,1.9625187974675546,61.39674708460026,1.9746136938816539
CMP-0023,Facebook,2023-09-08,41656,3223,129,3952.183775870556,12098.261106336753,7.737180718263875,30.63708353388028,3.0611585372625654
CMP-0020,Organic,2024-12-11,38766,2927,313,4636.742918514395,34220.52450843949,7.55043078986741,14.813875139023626,7.38029369102993
CMP-0037,YouTube,2023-09-07,35268,1337,38,3111.6405681444085,15568.564921614909,3.7909719859362596,81.88527810906338,5.003330102132923
CMP-0046,Organic,2023-05-16,16460,629,56,2567.478026707033,24212.17306207125,3.8213851761846898,45.84782190548274,9.430333116862162
CMP-0050,YouTube,2023-10-15,3936,40,1,3209.724169740906,194.24300476607766,1.0162601626016259,3209.724169740906,0.06051703962517043
CMP-0006,Instagram,2024-11-21,9116,618,58,2054.9252192024805,15056.41116609127,6.77928916191312,35.42974515866346,7.326987388832905
CMP-0026,Email,2024-07-18,51695,3118,440,1938.580458691617,197194.4727725084,6.031531095850663,4.405864678844584,101.72106702530083
CMP-0003,YouTube,2024-11-06,38244,1370,132,2920.001665329117,40535.778680046664,3.5822612697416587,22.121224737341795,13.882108069098594
CMP-0047,LinkedIn,2023-05-28,10026,154,7,3673.35037747749,3467.481377474623,1.5360063834031519,524.7643396396414,0.943956067663701
CMP-0036,Instagram,2024-03-19,81469,2019,127,1320.014807545302,44624.446065687756,2.47824325817182,10.393817382246471,33.80601930418593
CMP-0001,Google Ads,2024-05-14,8556,280,41,275.72650605966544,9265.42445520953,3.272557269752221,6.725036733162572,33.603677019011556
CMP-0015,Email,2024-06-28,70450,2147,158,3357.1211095298754,47550.096816959165,3.0475514549325764,21.247601959049845,14.163950380574143
CMP-0040,YouTube,2023-11-28,30512,436,21,2170.5477154211508,2224.4863434248036,1.4289459884635554,103.3594150200548,1.024850238315626
CMP-0002,Organic,2024-10-25,94812,4753,195,1317.6227883282227,44518.29065535117,5.013078513268362,6.757039940144732,33.78682506837577
CMP-0008,Email,2023-01-07,78735,2463,144,3166.8735370970626,10168.732935140879,3.128214898075824,21.992177340951823,3.210969057028441
CMP-0043,YouTube,2023-12-06,74315,3592,274,2025.5987718246802,40958.6750153362,4.833479109197335,7.392696247535329,20.220527176978987
CMP-0006,Google Ads,2024-01-15,12068,509,72,1349.0837714202135,11734.452595189985,4.217765992707988,18.73727460305852,8.698090395703774
CMP-0008,Organic,2023-03-23,94347,1923,197,4212.352877728026,27094.68313478749,2.038220611148208,21.382501917401147,6.432196903076476
CMP-0037,YouTube,2023-07-28,49217,1760,42,2238.0882010544065,10889.750253247877,3.576000162545462,53.2878143108192,4.865648390495739
CMP-0006,YouTube,2024-12-25,54973,3086,356,3796.1381509031576,167481.11418622735,5.613664890036927,10.663309412649319,44.11881431300942
CMP-0019,Instagram,2023-01-16,39876,2917,350,2712.5716721680474,137604.59806039475,7.3151770488514405,7.750204777622993,50.72846534241546
CMP-0020,Google Ads,2023-04-05,79188,4768,107,414.1547687914764,21438.21745025516,6.021114310249027,3.8706053158081906,51.76378268639261
CMP-0041,Instagram,2024-06-01,17033,370,25,2642.0890271331386,8947.842439126383,2.172253860153819,105.68356108532555,3.386654403858394
CMP-0046,Facebook,2023-05-21,31144,1117,126,2261.49579944876,47689.78798630415,3.5865656306190594,17.948379360704443,21.08771902115783
CMP-0034,Facebook,2023-11-17,78961,1619,129,1666.025618920674,41579.127177933166,2.0503793011739972,12.914927278454838,24.95707551296239
CMP-0033,Instagram,2024-04-22,22180,1695,224,379.5008240235712,76862.92748241476,7.642019837691614,1.694200107248086,202.53691854339877
CMP-0046,LinkedIn,2023-01-09,41777,1020,142,1113.9422031951165,47438.5838269465,2.4415348158077412,7.84466340278251,42.58621649388862
CMP-0011,Email,2024-07-24,64757,3132,177,2096.3834845163365,48949.67215882539,4.83654276757725,11.843974488792862,23.349579177837654
CMP-0041,Google Ads,2024-04-07,71134,5661,742,821.3918631888996,357843.01339713426,7.958219698034695,1.1069971202006734,435.6544414840877
CMP-0046,YouTube,2023-04-30,41024,1390,36,4770.992688720769,7099.941577270206,3.3882605304212166,132.52757468668804,1.4881476540627208
CMP-0039,YouTube,2024-10-17,72143,4831,307,3501.323337682305,80781.34512893972,6.696422383322013,11.40496201199448,23.071661008723858
CMP-0024,LinkedIn,2023-01-29,39828,2178,190,3226.052592901008,28331.35002832227,5.468514612835191,16.9792241731632,8.782048405120847
CMP-0023,Facebook,2024-06-06,51385,3077,95,1582.6889837392646,31236.484980690348,5.988128831371023,16.65988403936068,19.7363381571602
CMP-0024,Organic,2024-12-23,12598,942,120,2554.0224743615086,49456.1873951674,7.47737736148595,21.283520619679237,19.364037666712846
CMP-0044,LinkedIn,2023-05-31,20595,866,42,4759.558527007384,13406.01461124774,4.204904102937606,113.32282207160439,2.8166508585150005
CMP-0022,Instagram,2024-10-19,19587,955,78,4230.794236263989,37640.28759743423,4.875682850870476,54.24095174697421,8.896742667086679
CMP-0034,Google Ads,2024-12-15,8568,115,9,3263.019909875449,3761.0102055428733,1.342203548085901,362.5577677639387,1.152616382805471
CMP-0049,Facebook,2024-03-02,27752,1591,41,1822.0839507474677,7565.719204722494,5.7329201498991065,44.441071969450434,4.152234150143759
CMP-0025,LinkedIn,2023-03-28,20870,1234,83,1167.6581705013925,9645.127283458805,5.912793483469094,14.06817072893244,8.260231913006857
CMP-0050,Email,2024-07-22,19315,505,51,1743.2438935826428,21509.174699445673,2.6145482785399947,34.181252815345935,12.338591736145942
CMP-0003,Google Ads,2024-09-23,1991,153,14,1656.3117962681895,2389.8275978597208,7.684580612757408,118.30798544772782,1.4428609415474818
CMP-0042,YouTube,2024-12-04,33080,1064,65,2303.2429110345483,11284.185407507734,3.216444981862152,35.43450632360844,4.899259801667733
CMP-0030,Facebook,2023-10-09,6145,191,7,200.8462571354699,1522.1594907728902,3.1082180634662326,28.692322447924273,7.578729683502145
CMP-0024,YouTube,2024-09-10,91459,3020,145,4566.948008489817,50464.54645000002,3.3020260444570795,31.496193161998736,11.04994984751041
CMP-0024,Instagram,2023-05-29,61203,3997,102,4374.135827739683,7274.834560077321,6.53072561802526,42.88368458568317,1.6631478414415317
CMP-0007,Facebook,2023-05-19,49876,2265,87,1358.228000737737,31368.83242861422,4.541262330579838,15.611816100433758,23.095409910247678
CMP-0007,YouTube,2023-12-03,19721,1148,46,4350.6549494563005,17563.831749697303,5.8212058212058215,94.57945542296305,4.037054639759986
CMP-0024,LinkedIn,2024-11-29,50168,931,136,4167.245935084609,26228.862104128246,1.8557646308403766,30.641514228563302,6.294051878077052
CMP-0013,Google Ads,2024-11-18,9253,384,22,1352.691143357016,2654.617828554266,4.1500054036528695,61.485961061682545,1.9624715084377782
CMP-0018,Organic,2023-09-25,62923,2096,299,2801.4851787711696,23951.935617248797,3.3310554169381628,9.369515648064112,8.54972776538299
CMP-0043,Google Ads,2023-10-02,57931,1768,158,323.53263084819343,48756.5589331448,3.0519065785158204,2.0476748787860344,150.70059179292534
CMP-0021,Organic,2024-03-22,29789,1324,95,294.61704311697656,28164.58793165685,4.44459364194837,3.1012320328102794,95.59727989149022
CMP-0033,YouTube,2023-09-26,51811,1006,25,687.7444779733727,10440.69488176814,1.9416726177838683,27.509779118934908,15.18106682955057
CMP-0032,LinkedIn,2023-11-30,16313,1062,37,1649.6444929418137,13560.957274313738,6.510145282903205,44.5849862957247,8.220533170835166
CMP-0028,Facebook,2024-01-25,50285,2900,216,195.22725844191447,104729.79329079232,5.76712737396838,0.9038299001940485,536.4506684498278
CMP-0040,Google Ads,2023-10-22,75180,3979,587,4184.172614098188,125148.03832849991,5.292631018888002,7.128062374954324,29.909865072684862
CMP-0012,Organic,2023-06-15,79868,1307,169,1288.6039041373274,49773.41656970489,1.6364501427355138,7.6248751724102215,38.62584647609488
CMP-0042,Email,2023-05-29,95117,1094,162,1359.8862577743364,64624.62863469929,1.1501624315316925,8.394359615890965,47.5220837516716
CMP-0030,Google Ads,2023-01-05,82535,3520,73,4307.619145122904,5816.518488126624,4.264857333252559,59.00848144003979,1.3502861539447142
CMP-0025,YouTube,2024-08-30,77292,5859,210,3620.974004832639,22965.52135238428,7.580344666977178,17.242733356345898,6.342360183125851
CMP-0031,LinkedIn,2024-04-02,27567,2099,248,1676.3474072981435,16993.027558328817,7.6141763702978205,6.759465352008643,10.136936701991484
CMP-0021,Organic,2023-12-11,59539,1886,280,2263.36634368761,107360.45482743067,3.1676716102050757,8.08345122745575,47.433971582573186
CMP-0041,Email,2023-09-11,9700,234,19,479.35175353925695,7009.771832294071,2.4123711340206184,25.229039659960893,14.62344047046445
CMP-0007,Google Ads,2023-02-27,89588,2440,190,3833.4754842695024,29440.411420482676,2.7235790507657276,20.176186759313172,7.679822537352882
CMP-0035,YouTube,2023-04-18,48829,1613,183,2930.7742877198084,53938.47673559446,3.303364803702718,16.015160042184746,18.40417290461474
CMP-0011,Facebook,2023-10-02,2171,170,14,603.6088536033365,982.3754889931363,7.83049286043298,43.11491811452403,1.6275034455321418
CMP-0035,Email,2023-09-11,93914,3843,307,243.4697644153871,37441.02376116515,4.092041655131291,0.7930611218742251,153.78099966978448
CMP-0012,Facebook,2024-02-04,85711,3736,485,377.93941269494957,94873.12218934059,4.358833755293953,0.7792565210205146,251.0273313725991
CMP-0019,Organic,2023-12-09,8644,649,20,4801.798566693704,7577.389313625167,7.508098102730218,240.0899283346852,1.5780314830746027
CMP-0006,Organic,2023-04-30,8063,173,14,3034.2783387690533,6561.958001048917,2.1456033734342057,216.73416705493239,2.162609117695832
CMP-0035,LinkedIn,2023-11-30,21951,1629,62,729.1574057853637,24848.57674278363,7.421074210742107,11.76060331911877,34.078480922812034
CMP-0040,Email,2024-10-11,97399,5084,302,3751.055597524493,54412.4606103355,5.219766116695243,12.420713899087724,14.505906189778946
CMP-0006,LinkedIn,2024-03-17,99959,4978,135,2542.3940270178373,7947.876513709401,4.98004181714503,18.832548348280277,3.1261387610448623
CMP-0001,Email,2024-11-11,64745,1422,180,1800.334540744279,84838.81663958561,2.196308595258321,10.001858559690438,47.123917649501
CMP-0004,LinkedIn,2024-09-07,25188,1750,44,4409.533437874674,17537.381007674445,6.947752898205495,100.21666904260623,3.9771511555034693
CMP-0019,YouTube,2024-02-18,69752,2533,299,3769.60776180417,119379.30110218773,3.6314370914095653,12.607383818743044,31.66889200298433
CMP-0027,Organic,2023-04-23,83402,5961,162,3658.273329392094,14307.689605575088,7.147310616052373,22.581934132049962,3.911049918173456
CMP-0015,Google Ads,2023-07-26,8902,213,22,4271.909552270583,2503.584881689708,2.3927207369130534,194.17770692139013,0.5860575583485881
CMP-0002,Organic,2023-08-31,50609,2754,218,3204.031492489682,26430.287106279226,5.441719852200202,14.697392167383862,8.249072198020643
CMP-0023,LinkedIn,2023-05-30,30832,632,54,1988.909116775967,4553.072775012931,2.0498183705241306,36.831650310666056,2.2892311853814054
CMP-0041,Facebook,2023-03-29,92633,5249,561,1395.490286684932,173754.97902652796,5.6664471624583035,2.48750496735282,124.51177961209102
CMP-0013,Instagram,2023-01-14,2339,111,6,1611.9336588533242,2544.37090165076,4.745617785378367,268.6556098088874,1.5784588203591086
CMP-0026,Instagram,2024-04-26,28608,584,78,1926.8840978838168,15879.086874678256,2.041387024608501,24.703642280561755,8.240810587475044
CMP-0009,Organic,2023-01-26,46280,742,47,4082.285014485242,11196.121388892456,1.6032843560933447,86.8571279677711,2.7426113926796063
CMP-0043,Organic,2024-08-29,5035,110,13,4768.894260013755,5737.116791871148,2.1847070506454815,366.8380200010581,1.2030287272200075
CMP-0024,Email,2024-04-25,43123,2700,125,290.28852727248125,33501.53405947868,6.26115993785219,2.32230821817985,115.40770961310588
CMP-0026,Google Ads,2024-11-24,5191,362,19,3173.5861855288067,3173.012608565682,6.9736081679830475,167.0308518699372,0.9998192653579915
CMP-0005,Organic,2024-10-12,7122,284,24,4172.937580618871,9530.867427428668,3.9876439202471214,173.87239919245295,2.2839707623940027
CMP-0011,Organic,2023-04-03,43990,2770,132,3260.3349826749327,25212.67458465209,6.296885655830871,24.699507444507066,7.733154635529636
CMP-0016,Organic,2023-08-16,84964,3902,511,2895.883824815662,252190.06701630604,4.5925333082246595,5.667091633690141,87.08569896872822
CMP-0004,Organic,2023-12-14,70137,2633,314,4037.1830365731535,35743.651424301446,3.7540812980309965,12.857270817111953,8.853611813112495
CMP-0030,Organic,2023-03-31,28455,1894,232,4630.00744411478,48440.95828293891,6.656123704094184,19.956928638425776,10.46239317487759
CMP-0024,Google Ads,2024-09-06,41234,3292,164,695.0298789477258,16229.337903183587,7.983702769559102,4.2379870667544255,23.350561457522918
CMP-0024,Email,2023-08-16,59757,4208,402,766.3107817388525,179122.96291539475,7.041852837324497,1.9062457257185386,233.74715217883653
CMP-0013,LinkedIn,2023-05-24,68106,2404,308,4040.4500269747027,127684.97801452532,3.5297917951428657,13.11834424342436,31.601672378591395
CMP-0024,Google Ads,2023-08-02,74581,4961,572,2671.3276993078316,227507.53694298962,6.651828213620091,4.670153320468237,85.16646497617614
CMP-0015,Email,2024-03-19,72180,4661,470,4323.204561435142,212228.48794820806,6.45746744250485,9.198307577521579,49.090549598642205
CMP-0049,Facebook,2024-08-12,2512,124,14,4263.381188347768,989.6585063595085,4.936305732484077,304.5272277391263,0.23212996038551292
CMP-0040,LinkedIn,2023-12-23,3405,256,9,4401.974555646773,2424.6509599738133,7.518355359765051,489.1082839607526,0.5508098534698513
CMP-0019,LinkedIn,2024-07-13,92610,2414,161,2129.4771380284637,50530.87591292841,2.606629953568729,13.226566074710956,23.729240859430625
CMP-0010,Organic,2023-07-16,52252,4057,258,2114.6997730339663,46667.736108701574,7.76429610349843,8.196510748193667,22.068256072939956
CMP-0033,Instagram,2024-04-30,91035,3100,67,2146.164317254612,14167.779462409031,3.4052836821002908,32.03230324260615,6.601442092995262
CMP-0013,Google Ads,2023-05-13,98933,1485,101,1137.8841447732952,17851.937841886753,1.501015839002153,11.266179651220744,15.68871305913438
CMP-0024,LinkedIn,2023-08-09,40417,1549,109,283.6130386548508,9503.7189799669,3.832545710963209,2.6019544830720256,33.509457199295625
CMP-0015,Instagram,2023-02-08,2827,148,19,1081.287167408503,2618.7403608014256,5.235231694375663,56.909850916237,2.421873152418615
CMP-0021,Facebook,2023-09-13,87759,5803,495,838.0692547716031,104247.35913371896,6.61242721544229,1.6930692015587943,124.38990995097323
CMP-0037,YouTube,2024-08-15,73465,2419,304,3399.244895079131,53468.385365645365,3.2927244265977,11.181726628549773,15.729489053009427
CMP-0042,Google Ads,2024-11-09,95363,5384,314,4940.228378837084,39467.47071237689,5.645795539150404,15.733211397570331,7.9889972053614695
CMP-0011,LinkedIn,2023-12-14,2166,62,6,2030.3805848154905,2712.652347748074,2.862419205909511,338.3967641359151,1.336031465250927
CMP-0039,Facebook,2024-03-21,36782,688,74,1098.811341319583,36099.62076562061,1.8704801261486597,14.848801909724097,32.85333833765121
CMP-0026,Instagram,2023-01-22,66980,686,32,1225.0669300105242,5158.212799922213,1.0241863242759033,38.28334156282888,4.210555908057938
CMP-0037,Facebook,2024-05-09,50355,1228,90,949.2923411479283,31509.549204947998,2.4386853341276935,10.547692679421425,33.19267188740319
CMP-0013,YouTube,2023-02-15,50806,1403,34,2636.7142875237723,10737.127067869387,2.761484863992442,77.55042022128742,4.072161750203503
